,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral,withChrist
2467,Modern Art,Art Informel,Rene Duvillier,serpent de mer,1955,yes,none,0.21,0.022000000000000002,0.022000000000000002,0.39299999999999996,0.022000000000000002,0.09,0.10099999999999999,0.11199999999999999,0.011000000000000001,0.10099999999999999,0.079,0.022000000000000002,0.055999999999999994,0.055999999999999994,0.011000000000000001,0.034,0.022000000000000002,0.045,0.42700000000000005,0.055999999999999994,0.034,no
2468,Modern Art,Lyrical Abstraction,Rene Duvillier,chevaux de mer,1955,yes,none,0.2,0.0,0.1,0.5,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.0,0.0,no
2469,Modern Art,Art Informel,Antonio Areal,untitled,1955,yes,none,-1.09,0.0,0.091,0.182,0.091,0.0,0.091,0.545,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.273,0.0,0.0,0.182,0.0,0.0,no
2470,Modern Art,Art Informel,Bernard Schultze,vitalit&#233;,1955,yes,none,1.09,0.0,0.0,0.273,0.0,0.0,0.182,0.364,0.0,0.364,0.0,0.091,0.0,0.091,0.0,0.182,0.0,0.0,0.364,0.0,0.0,no
2472,Modern Art,Art Informel,Roger Bissi&#232;re,untitled,1955,yes,none,-0.14,0.013000000000000001,0.092,0.263,0.053,0.066,0.11800000000000001,0.21100000000000002,0.0,0.013000000000000001,0.053,0.013000000000000001,0.026000000000000002,0.11800000000000001,0.066,0.132,0.026000000000000002,0.053,0.395,0.039,0.053,no
2473,Modern Art,Magic Realism,Leonor Fini,la guardiana del huevo negro,1955,yes,face,1.2,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.4,0.0,no
2474,Modern Art,Art Informel,Afro,untitled,1955,yes,none,0.29,0.0,0.027000000000000003,0.205,0.027000000000000003,0.08,0.134,0.152,0.0,0.08,0.063,0.027000000000000003,0.063,0.11599999999999999,0.036000000000000004,0.107,0.0,0.045,0.46399999999999997,0.018000000000000002,0.027000000000000003,no
2475,Modern Art,Art Informel,Nicolas de Sta&#235;l,le concert,1955,yes,none,0.9,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,no
2476,Modern Art,Abstract Expressionism,Jock Macdonald,riviera winter colour symphony,1955,yes,none,1.4,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.5,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,no
2477,Modern Art,Lyrical Abstraction,Jean Degottex,antee iii,1956,yes,none,0.27,0.0,0.182,0.091,0.0,0.0,0.091,0.364,0.0,0.0,0.091,0.0,0.091,0.091,0.0,0.091,0.0,0.0,0.182,0.091,0.0,no
2478,Modern Art,Pop Art,Richard Hamilton,"just what is it that makes today&#39;s homes so different, so appealing?",1956,yes,face,0.55,0.0,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.455,0.0,0.182,0.182,0.0,0.0,0.0,0.091,0.0,0.273,0.273,0.0,no
2479,Modern Art,Lyrical Abstraction,Stanley Boxer,untitled,1956,yes,none,1.36,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,0.364,0.0,0.0,0.091,0.0,0.0,0.273,0.0,0.0,no
2480,Modern Art,Color Field Painting,Claude Tousignant,monochrome orang&#233;,1956,yes,none,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.2,no
2481,Modern Art,Art Informel,Samuel Buri,delphi,1956,yes,none,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,no
2482,Modern Art,Art Informel,Bice Lazzari,rhythm,1956,yes,none,-0.2,0.0,0.0,0.3,0.0,0.2,0.2,0.2,0.0,0.3,0.1,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.5,0.1,0.0,no
2483,Modern Art,Art Informel,Sadamasa Motonaga,work,1956,yes,none,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,no
2484,Modern Art,Abstract Expressionism,William Turnbull,head blue/yellow,1956,yes,none,1.5,0.0,0.1,0.4,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.5,0.2,0.0,no
2485,Modern Art,Abstract Expressionism,Jay DeFeo,origin,1956,yes,none,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.5,0.0,0.0,no
2486,Modern Art,Abstract Expressionism,Edward Corbett,mt. holyoke #45,1956,yes,none,-0.09,0.091,0.0,0.182,0.0,0.0,0.273,0.091,0.0,0.0,0.182,0.091,0.091,0.0,0.0,0.091,0.0,0.0,0.182,0.0,0.0,yes
2487,Modern Art,Neo-Expressionism,James Weeks,child on merry go round,1956,yes,body,1.67,0.0,0.0,0.33299999999999996,0.0,0.0,0.083,0.0,0.16699999999999998,0.5,0.083,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,no
2489,Modern Art,Abstract Expressionism,William Scott,reclining nude (red nude),1956,yes,body,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,no
2490,Modern Art,Abstract Art,Jean Arp,"abstract composition, knossos",1956,yes,none,-0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,no
2491,Modern Art,Art Informel,Luis Feito,abstracto en grises y azules,1956,yes,none,-0.4,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.6,0.0,0.1,no
2492,Modern Art,Art Informel,Akira Kanayama,ashiato,1956,no,face,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,no
2493,Modern Art,Abstract Expressionism,Hedda Sterne,n.y. 1 (road #4),1956,yes,none,-0.79,0.0,0.071,0.14300000000000002,0.0,0.071,0.28600000000000003,0.28600000000000003,0.0,0.071,0.0,0.071,0.0,0.214,0.071,0.0,0.071,0.0,0.5,0.071,0.0,no
2494,Modern Art,Abstract Expressionism,Kazuo Nakamura,structures,1956,yes,none,0.58,0.0,0.0,0.33299999999999996,0.083,0.083,0.16699999999999998,0.083,0.0,0.083,0.0,0.0,0.083,0.083,0.0,0.083,0.0,0.16699999999999998,0.25,0.25,0.0,no
2495,Modern Art,Abstract Expressionism,Marcel Barbeau,natashkouan,1956,yes,none,0.09,0.0,0.0,0.182,0.0,0.0,0.273,0.273,0.0,0.091,0.091,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.455,0.0,0.0,no
2496,Modern Art,Art Informel,Jean Rene Bazaine,hollande,1956,yes,none,-0.3,0.0,0.1,0.3,0.0,0.1,0.3,0.2,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.0,no
2497,Modern Art,Abstract Expressionism,Jimmy Ernst,stillness,1956,yes,none,0.1,0.013000000000000001,0.065,0.23399999999999999,0.026000000000000002,0.10400000000000001,0.13,0.299,0.065,0.039,0.065,0.026000000000000002,0.0,0.20800000000000002,0.026000000000000002,0.20800000000000002,0.026000000000000002,0.026000000000000002,0.26,0.052000000000000005,0.0,no
2498,Modern Art,Abstract Expressionism,Giorgio Cavallon,untitled,1956,yes,none,-0.42,0.0,0.0,0.41700000000000004,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.5,0.083,0.083,no
2499,Modern Art,Abstract Art,Mordecai Ardon,for the fallen - center panel: the house of cards,1956,yes,none,0.2,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.2,0.0,no
2500,Modern Art,Art Informel,Enrico Baj,due bambini nella notte nucleare,1956,yes,none,-1.0,0.0,0.2,0.2,0.1,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,no
2501,Modern Art,Abstract Expressionism,Hans Hofmann,the garden,1956,yes,none,1.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.3,0.0,no
2502,Modern Art,Color Field Painting,Mark Rothko,orange and yellow,1956,yes,none,-0.45,0.0,0.0,0.182,0.0,0.091,0.182,0.0,0.0,0.182,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.091,0.0,0.091,0.091,no
2503,Modern Art,Art Informel,Alfred Manessier,-12&#176;,1956,yes,none,-0.45,0.0,0.091,0.182,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.545,0.0,0.0,no
2504,Modern Art,Abstract Expressionism,Jean-Paul Riopelle,perspectives,1956,yes,none,0.47,0.049,0.07400000000000001,0.309,0.025,0.025,0.111,0.086,0.025,0.086,0.037000000000000005,0.025,0.12300000000000001,0.012,0.037000000000000005,0.025,0.0,0.012,0.519,0.062,0.025,no
2505,Modern Art,Art Informel,Carla Accardi,negativo-positivo,1956,yes,none,0.17,0.0,0.0,0.16699999999999998,0.0,0.0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.083,0.0,0.0,0.25,0.083,0.0,0.16699999999999998,0.083,0.0,0.33299999999999996,0.0,0.0,no
2506,Modern Art,Abstract Expressionism,John Ferren,untitled,1956,yes,none,0.0,0.0,0.0,0.273,0.0,0.091,0.182,0.091,0.0,0.091,0.0,0.0,0.091,0.182,0.091,0.091,0.0,0.0,0.455,0.0,0.0,no
2507,Modern Art,Lyrical Abstraction,Marcelle Loubchansky,vert soleil rose,1956,yes,none,-0.44,0.0,0.017,0.322,0.0,0.051,0.153,0.051,0.017,0.068,0.085,0.034,0.068,0.034,0.017,0.085,0.017,0.0,0.424,0.051,0.051,no
2508,Modern Art,Art Informel,Eugene Brands,eugene en eugenie,1956,yes,face,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.2,0.0,no
2509,Modern Art,Abstract Expressionism,Conrad Marca-Relli,trial,1956,yes,none,-0.27,0.0,0.182,0.182,0.0,0.0,0.455,0.091,0.0,0.0,0.0,0.0,0.091,0.091,0.182,0.182,0.182,0.0,0.182,0.091,0.0,no
2510,Modern Art,Lyrical Abstraction,Marcelle Loubchansky,bethsabee,1956,yes,none,0.5,0.0,0.0,0.6,0.0,0.2,0.1,0.2,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.5,0.2,0.0,no
2511,Modern Art,Art Informel,Karl Otto Gotz,smolbeck,1956,yes,none,0.3,0.0,0.2,0.1,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.5,0.0,0.0,no
2512,Modern Art,Art Informel,Sadamasa Motonaga,sakuhin (eau),1956,no,none,1.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.6,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,no
2513,Modern Art,Art Informel,Patrick Heron,vertical: january 1956,1956,yes,none,-0.4,0.0,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.6,0.0,0.0,no
2514,Modern Art,Art Informel,Jean-Michel Atlan,calypso ii,1956,yes,none,0.5,0.0,0.0,0.5,0.0,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,no
2515,Modern Art,Art Informel,Patrick Heron,azalea garden: may 1956,1956,yes,none,-0.2,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,no
2516,Modern Art,Abstract Expressionism,Kenzo Okada,decision,1956,yes,none,0.55,0.0,0.091,0.364,0.091,0.091,0.091,0.091,0.0,0.0,0.182,0.091,0.182,0.182,0.091,0.0,0.0,0.0,0.455,0.0,0.0,no
2517,Modern Art,Art Informel,Joan Ponc,suite instruments de tortura,1956,yes,none,0.4,0.0,0.2,0.2,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.4,0.2,0.0,no
2518,Modern Art,Art Informel,Patrick Heron,red garden,1956,yes,none,0.1,0.0,0.2,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,no
2519,Modern Art,Abstract Art,Mordecai Ardon,for the fallen - right-hand panel: the unborn,1956,yes,body,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.273,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.091,0.0,no
2520,Modern Art,Neo-Expressionism,Henry Villierme,landscape,1956,yes,none,1.45,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.182,0.727,0.364,0.0,0.273,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,no
2521,Modern Art,Abstract Expressionism,Joan Mitchell,hemlock,1956,yes,none,0.0,0.0,0.083,0.25,0.0,0.083,0.16699999999999998,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.0,0.5,0.083,0.083,no
2522,Modern Art,Art Informel,Mario Prassinos,untitled,1956,yes,none,0.79,0.071,0.071,0.429,0.14300000000000002,0.071,0.14300000000000002,0.14300000000000002,0.071,0.071,0.071,0.071,0.14300000000000002,0.14300000000000002,0.071,0.071,0.071,0.071,0.5710000000000001,0.071,0.0,no
2524,Modern Art,Magic Realism,George Tooker,government bureau,1956,yes,face,1.0,0.1,0.0,0.5,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.4,0.3,0.0,no
2525,Modern Art,Magic Realism,Giorgio Morandi,natura morta,1956,yes,none,-0.17,0.0,0.0,0.083,0.0,0.083,0.33299999999999996,0.16699999999999998,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.0,0.25,0.0,0.0,no
2526,Modern Art,Abstract Expressionism,Aaron Siskind,feet 102,1957,yes,body,0.0,0.0,0.0,0.364,0.182,0.091,0.182,0.0,0.0,0.273,0.364,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0,no
2527,Modern Art,Art Informel,Alberto Burri,combustione,1957,yes,none,-0.5,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.1,0.0,no
2528,Modern Art,Abstract Expressionism,Kazuo Nakamura,infinite waves,1957,yes,none,-0.4,0.0,0.0,0.5,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.2,no
2529,Modern Art,Abstract Art,Jose de Almada-Negreiros,relation 9/10,1957,yes,none,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.222,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.667,0.0,0.111,no
2530,Modern Art,Abstract Expressionism,Helen Frankenthaler,round trip,1957,yes,none,-0.7,0.0,0.0,0.1,0.0,0.1,0.3,0.4,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,0.0,no
2531,Modern Art,Lyrical Abstraction,Gustave Singier,lagune - nuit,1957,yes,none,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.4,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,no
2532,Modern Art,Abstract Expressionism,Kazuo Nakamura,into space 3,1957,yes,none,-0.2,0.0,0.0,0.2,0.0,0.1,0.4,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.0,no
2533,Modern Art,Lyrical Abstraction,Afro,untitled,1957,yes,none,0.64,0.0,0.0,0.636,0.0,0.0,0.091,0.182,0.091,0.091,0.091,0.0,0.091,0.091,0.091,0.182,0.0,0.182,0.545,0.0,0.0,no
2534,Modern Art,Lyrical Abstraction,Jean Degottex,composition,1957,yes,none,0.6,0.0,0.1,0.5,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.2,0.0,no
2535,Modern Art,Abstract Expressionism,Mathias Goeritz,yellow bird,1957,no,none,0.73,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,no
2536,Modern Art,Art Informel,Francis Bott,composition,1957,yes,none,-0.3,0.0,0.3,0.0,0.2,0.1,0.1,0.2,0.0,0.1,0.2,0.0,0.1,0.4,0.2,0.3,0.1,0.0,0.1,0.0,0.0,no
2537,Modern Art,Abstract Expressionism,Jock Macdonald,primordial fire,1957,yes,none,0.83,0.0,0.16699999999999998,0.16699999999999998,0.0,0.0,0.083,0.33299999999999996,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.33299999999999996,0.16699999999999998,0.0,no
2538,Modern Art,Abstract Expressionism,Norman Bluhm,green frost,1957,yes,none,0.36,0.0,0.091,0.273,0.091,0.0,0.182,0.364,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.545,0.091,0.0,no
2539,Modern Art,Art Informel,Antoni Tapies,grey and green painting,1957,yes,none,-0.7,0.0,0.2,0.1,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.2,0.0,0.0,no
2540,Modern Art,Art Informel,Akira Kanayama,work,1957,yes,none,0.27,0.0,0.091,0.182,0.091,0.0,0.273,0.182,0.0,0.0,0.0,0.0,0.182,0.273,0.091,0.182,0.0,0.0,0.182,0.182,0.0,no
2541,Modern Art,Abstract Expressionism,Gandy Brodie,snowy day and willow,1957,yes,none,-0.3,0.1,0.0,0.3,0.1,0.0,0.1,0.3,0.1,0.2,0.2,0.0,0.0,0.2,0.1,0.5,0.0,0.0,0.4,0.2,0.0,no
2542,Modern Art,Abstract Expressionism,Peter Busa,untitled,1957,yes,none,-0.1,0.0,0.2,0.2,0.0,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.2,0.0,0.0,no
2544,Modern Art,Abstract Expressionism,Elaine de Kooning,sunday afternoon,1957,yes,none,-0.7,0.0,0.2,0.1,0.0,0.0,0.1,0.5,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.2,0.1,0.0,0.1,0.0,0.0,no
2545,Modern Art,Abstract Expressionism,Milton Resnick,cargo,1957,yes,none,-0.7,0.0,0.1,0.3,0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,no
2546,Modern Art,Color Field Painting,Patrick Heron,"scarlet, lemon and ultramarine: march 1957",1957,yes,none,0.57,0.040999999999999995,0.027000000000000003,0.257,0.040999999999999995,0.013999999999999999,0.068,0.013999999999999999,0.054000000000000006,0.18899999999999997,0.081,0.027000000000000003,0.149,0.0,0.013999999999999999,0.013999999999999999,0.0,0.068,0.365,0.054000000000000006,0.068,no
2547,Modern Art,Art Informel,Ernst Wilhelm Nay,untitled,1957,yes,none,0.53,0.028999999999999998,0.015,0.235,0.015,0.028999999999999998,0.10300000000000001,0.028999999999999998,0.028999999999999998,0.265,0.015,0.059000000000000004,0.191,0.0,0.028999999999999998,0.028999999999999998,0.0,0.015,0.324,0.028999999999999998,0.059000000000000004,no
2548,Modern Art,Color Field Painting,Paul Feeley,the other side,1957,yes,none,-0.08,0.0,0.0,0.33299999999999996,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.41700000000000004,0.0,0.083,no
2549,Modern Art,Abstract Expressionism,Richards Ruben,summer #3,1957,yes,none,0.57,0.024,0.07200000000000001,0.18100000000000002,0.024,0.06,0.06,0.07200000000000001,0.036000000000000004,0.24100000000000002,0.036000000000000004,0.06,0.193,0.048,0.012,0.048,0.024,0.012,0.506,0.10800000000000001,0.0,no
2550,Modern Art,Abstract Expressionism,Milton Resnick,painting i,1957,yes,none,-0.36,0.0,0.0,0.182,0.0,0.091,0.182,0.091,0.0,0.091,0.0,0.0,0.091,0.091,0.0,0.091,0.0,0.091,0.545,0.091,0.0,no
2551,Modern Art,Color Field Painting,Clyfford Still,1957-d no. 1,1957,yes,none,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.2,0.0,no
2552,Modern Art,Art Informel,Francis Bott,composition,1957,yes,none,-0.54,0.0,0.0,0.154,0.0,0.0,0.154,0.077,0.0,0.0,0.077,0.0,0.0,0.154,0.0,0.154,0.0,0.0,0.385,0.0,0.077,no
2553,Modern Art,Lyrical Abstraction,Gustave Singier,provence i,1957,yes,none,-0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,no
2554,Modern Art,"Abstract Expressionism,Lyrical Abstraction",Paul Jenkins,lotus,1957,yes,none,0.8,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,no
2555,Modern Art,Color Field Painting,Rupprecht Geiger,oe 250 (schwarz vor zweimal rot),1957,yes,none,-1.08,0.0,0.083,0.33299999999999996,0.083,0.083,0.16699999999999998,0.083,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.083,0.0,0.0,0.25,0.0,0.083,no
2556,Modern Art,Abstract Expressionism,Taro Yamamoto,abstract,1957,yes,none,0.0,0.0,0.1,0.6,0.0,0.0,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.5,0.0,0.0,no
2557,Modern Art,Art Informel,Giuseppe Pinot-Gallizio,collective operation (made in collaboration with asger jorn and constant),1957,yes,none,-0.8,0.0,0.0,0.3,0.2,0.1,0.3,0.5,0.0,0.1,0.2,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.5,0.0,0.0,no
2558,Modern Art,Abstract Expressionism,Louis Schanker,green forms,1957,yes,none,-0.58,0.0,0.0,0.0,0.083,0.0,0.33299999999999996,0.25,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.41700000000000004,0.0,0.0,no
2559,Modern Art,Art Informel,Akira Kanayama,work,1957,yes,none,-0.56,0.033,0.18899999999999997,0.067,0.044000000000000004,0.067,0.222,0.389,0.011000000000000001,0.022000000000000002,0.033,0.011000000000000001,0.044000000000000004,0.256,0.122,0.244,0.1,0.022000000000000002,0.233,0.055999999999999994,0.022000000000000002,no
2560,Modern Art,Art Informel,Karl Otto Gotz,karant 5.7.1957,1957,yes,none,0.6,0.0,0.4,0.0,0.1,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,no
2561,Modern Art,Abstract Expressionism,William Scott,orange and red,1957,yes,none,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0.1,0.1,no
2562,Modern Art,Abstract Expressionism,Jay DeFeo,the ver&#243;nica,1957,yes,none,0.67,0.0,0.0,0.25,0.0,0.083,0.083,0.33299999999999996,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.25,0.083,0.0,no
2563,Modern Art,Art Informel,Akira Kanayama,work,1957,yes,none,-0.77,0.077,0.077,0.231,0.0,0.154,0.154,0.0,0.077,0.077,0.0,0.077,0.077,0.231,0.0,0.077,0.077,0.0,0.462,0.0,0.0,no
2564,Modern Art,Art Informel,Carl Buchheister,composition har,1957,yes,none,-0.5,0.0,0.0,0.4,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.3,0.0,0.0,0.3,0.0,0.0,no
2565,Modern Art,Abstract Expressionism,Tsuruko Yamazaki,work,1957,yes,none,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,no
2566,Modern Art,Abstract Expressionism,Morris Graves,machine age noise,1957,yes,none,0.25,0.0,0.182,0.182,0.0,0.091,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.091,0.0,0.0,0.364,0.091,0.0,no
2567,Modern Art,Art Informel,Giulio Turcato,composizione grigio-rosa,1957,yes,none,0.17,0.0,0.16699999999999998,0.083,0.083,0.0,0.083,0.25,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.33299999999999996,0.16699999999999998,0.083,no
2568,Modern Art,Art Informel,Claude Georges,composition geometrique,1957,yes,none,0.45,0.0,0.0,0.364,0.0,0.0,0.182,0.182,0.0,0.091,0.0,0.0,0.0,0.182,0.0,0.091,0.0,0.091,0.273,0.0,0.0,no
2569,Modern Art,Color Field Painting,Rupprecht Geiger,oe 260,1957,yes,none,1.09,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.273,0.091,0.0,0.091,0.0,0.0,0.091,0.091,0.091,no
2570,Modern Art,Art Informel,Karl Otto Gotz,untitled,1958,yes,none,0.8,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.7,0.0,0.1,no
2571,Modern Art,Abstract Art,S. H. Raza,clocher du village,1958,yes,none,-0.18,0.012,0.16699999999999998,0.16699999999999998,0.06,0.048,0.14300000000000002,0.31,0.012,0.036000000000000004,0.024,0.012,0.06,0.16699999999999998,0.083,0.226,0.036000000000000004,0.036000000000000004,0.321,0.036000000000000004,0.012,no
2572,Modern Art,Abstract Expressionism,William Congdon,piazza san marco no.5,1958,yes,none,-0.5,0.0,0.0,0.16699999999999998,0.0,0.0,0.16699999999999998,0.16699999999999998,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.0,0.33299999999999996,0.0,0.0,no
2573,Modern Art,Art Informel,Carl Buchheister,unvollendet iv,1958,yes,none,-0.18,0.0,0.0,0.273,0.0,0.0,0.091,0.182,0.0,0.0,0.091,0.091,0.182,0.0,0.0,0.0,0.0,0.091,0.455,0.0,0.0,no
