,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral,withChrist
489,Post Renaissance Art,Neoclassicism,Claude-Joseph Vernet,nuit - sc&#232;ne de c&#244;te m&#233;diterran&#233;enne avec des p&#234;cheurs et des bateaux,1753,yes,face,1.86,0.065,0.0,0.273,0.013000000000000001,0.013000000000000001,0.0,0.16899999999999998,0.078,0.41600000000000004,0.247,0.026000000000000002,0.23399999999999999,0.039,0.026000000000000002,0.182,0.026000000000000002,0.0,0.039,0.182,0.0,no
490,Post Renaissance Art,Rococo,Jean-Baptiste Oudry,the white duck,1753,yes,face,0.6,0.0,0.1,0.3,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.2,0.2,0.0,no
491,Post Renaissance Art,Rococo,George Lambert,pastoral scene with a peasant family,1753,yes,face,2.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.8,0.5,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,no
492,Post Renaissance Art,Rococo,Jean-Honore Fragonard,psyche showing her sisters her gifts from cupid,1753,yes,face,2.03,0.051,0.0,0.08900000000000001,0.08900000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.278,0.6459999999999999,0.08900000000000001,0.46799999999999997,0.278,0.0,0.0,0.0,0.0,0.0,0.076,0.29100000000000004,0.0,no
493,Post Renaissance Art,Rococo,Johann Georg Pinzel,st. joachim,1755,no,face,1.8,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,yes
494,Post Renaissance Art,Rococo,Joseph-Marie Vien,venus emerging from the sea,1755,yes,face,2.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.2,0.3,0.1,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5,0.0,no
495,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,broken eggs,1756,yes,face,1.5,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.6,0.1,0.0,0.1,0.2,0.0,no
496,Post Renaissance Art,Rococo,Joseph-Marie Vien,sweet melancholy,1756,yes,face,2.25,0.083,0.0,0.083,0.0,0.0,0.0,0.083,0.083,0.083,0.41700000000000004,0.16699999999999998,0.16699999999999998,0.083,0.16699999999999998,0.25,0.0,0.083,0.0,0.25,0.0,yes
497,Post Renaissance Art,Rococo,Francois Boucher,madame de pompadour,1756,yes,face,1.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.7,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,no
498,Post Renaissance Art,Rococo,Pietro Longhi,a fortune teller at venice,1756,yes,face,1.1,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,no
499,Post Renaissance Art,Rococo,Giovanni Battista Tiepolo,apollo and diana,1757,yes,face,1.8,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,no
500,Post Renaissance Art,Rococo,Antoine Pesne,frederick ii of prussia,1757,yes,face,1.5,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,no
501,Post Renaissance Art,Rococo,Giovanni Domenico Tiepolo,summer stroll,1757,yes,face,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,no
502,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,the guitarist,1757,yes,face,2.4,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,no
503,Post Renaissance Art,Rococo,Pietro Longhi,the charlatan,1757,yes,face,1.5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.4,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,no
504,Post Renaissance Art,Rococo,Giovanni Domenico Tiepolo,"peasant family at table, from the room of rustic scenes, in the foresteria (guesthouse)",1757,yes,face,1.67,0.067,0.067,0.067,0.0,0.0,0.0,0.0,0.067,0.6,0.667,0.2,0.067,0.067,0.0,0.067,0.0,0.067,0.133,0.067,0.0,no
505,Post Renaissance Art,Rococo,Johann Georg Pinzel,crucifixion,1758,no,face,1.27,0.0,0.091,0.091,0.0,0.0,0.091,0.364,0.182,0.0,0.273,0.091,0.0,0.0,0.182,0.545,0.273,0.0,0.0,0.273,0.0,yes
506,Post Renaissance Art,Rococo,Bernardo Bellotto,the dominican church in vienna,1758,yes,face,2.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,yes
507,Post Renaissance Art,Rococo,Bernardo Bellotto,"the schloss hof, garden side",1758,yes,body,1.7,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.9,0.2,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.1,0.4,0.0,no
508,Post Renaissance Art,Rococo,Johann Georg Pinzel,our lady,1758,no,face,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.0,0.1,0.2,0.8,0.0,0.1,0.0,0.2,0.0,no
509,Post Renaissance Art,Rococo,Johann Georg Pinzel,abrahamâs sacrifice,1760,no,face,0.73,0.0,0.182,0.182,0.0,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.091,0.0,0.091,0.091,0.0,0.0,0.091,0.545,0.0,no
510,Post Renaissance Art,Rococo,Fyodor Rokotov,portrait of count alexey bobrinsky as a child,1760,yes,face,1.6,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,no
511,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,portrait of paul of russia dressed as chevalier of the order of st. andrew,1760,yes,face,1.91,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.364,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.818,0.0,yes
512,Post Renaissance Art,Rococo,Hubert Robert,architectural fantasy,1760,yes,face,1.9,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.3,0.1,0.0,0.2,0.0,0.0,0.1,0.6,0.0,no
513,Post Renaissance Art,Rococo,Hubert Robert,a hermit praying in the ruins of a roman temple,1760,yes,face,1.7,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.0,no
514,Post Renaissance Art,Rococo,Bernardo Bellotto,the marketplace at pirna,1760,yes,body,1.84,0.045,0.0,0.16399999999999998,0.015,0.015,0.0,0.015,0.075,0.522,0.373,0.06,0.179,0.015,0.0,0.015,0.0,0.015,0.075,0.22399999999999998,0.0,no
515,Post Renaissance Art,Rococo,Johann Georg Pinzel,samson tearing the lion&#39;s mouth,1760,no,face,1.64,0.0,0.455,0.0,0.182,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,no
516,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,carlos iii,1761,yes,face,1.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.182,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0,no
517,Post Renaissance Art,Rococo,Johann Georg Pinzel,saint onuphrius,1761,no,face,0.82,0.026000000000000002,0.066,0.105,0.053,0.092,0.066,0.21100000000000002,0.132,0.053,0.22399999999999998,0.053,0.066,0.039,0.066,0.21100000000000002,0.039,0.013000000000000001,0.105,0.513,0.0,yes
518,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,the village bride,1761,yes,face,1.15,0.154,0.077,0.154,0.0,0.0,0.0,0.077,0.0,0.5379999999999999,0.154,0.385,0.385,0.077,0.154,0.077,0.154,0.077,0.077,0.154,0.0,no
519,Post Renaissance Art,Romanticism,George Stubbs,horse attacked by a lion,1762,yes,face,0.64,0.091,0.455,0.182,0.091,0.0,0.091,0.545,0.0,0.0,0.0,0.0,0.091,0.182,0.0,0.091,0.0,0.0,0.091,0.182,0.0,no
520,Post Renaissance Art,Rococo,Richard Wilson,kew gardens: the pagoda and bridge,1762,yes,body,2.08,0.077,0.0,0.077,0.0,0.0,0.0,0.0,0.154,0.615,0.308,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,no
521,Post Renaissance Art,Rococo,Joseph-Marie Vien,la vertueuse ath&#233;nienne,1762,yes,face,1.45,0.091,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.364,0.455,0.091,0.182,0.0,0.091,0.091,0.0,0.0,0.091,0.364,0.0,no
522,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,johann joachim winckelmann,1762,yes,face,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.636,0.455,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,no
523,Post Renaissance Art,Neoclassicism,Claude-Joseph Vernet,le port de la rochelle,1762,yes,none,2.18,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.091,0.455,0.364,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,no
524,Post Renaissance Art,Romanticism,George Stubbs,whistlejacket,1762,yes,face,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,no
525,Post Renaissance Art,Rococo,Joseph-Marie Vien,the seller of cupids,1763,yes,face,1.0,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.3,0.0,no
526,Post Renaissance Art,Rococo,Canaletto,perspective with a portico,1765,yes,body,1.62,0.077,0.0,0.308,0.0,0.077,0.077,0.0,0.154,0.385,0.231,0.0,0.077,0.0,0.077,0.077,0.0,0.0,0.154,0.154,0.0,no
527,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,"mar&#237;a luisa of parma, princess of asturias",1765,yes,face,1.38,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.154,0.385,0.0,0.231,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.6920000000000001,0.0,no
528,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,girl with a dead canary,1765,yes,face,1.7,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.7,0.1,0.1,0.0,0.0,0.0,no
529,Post Renaissance Art,Rococo,Jean-Honore Fragonard,coresus at callirhoe,1765,yes,face,1.58,0.083,0.0,0.083,0.083,0.16699999999999998,0.0,0.25,0.16699999999999998,0.25,0.0,0.16699999999999998,0.083,0.083,0.083,0.0,0.083,0.083,0.16699999999999998,0.33299999999999996,0.0,no
530,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,"carlos iv, prince of asturias",1765,yes,face,1.5,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,no
531,Post Renaissance Art,Neoclassicism,John Singleton Copley,boy with squirrel (henry pelham),1765,yes,face,1.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0,no
532,Post Renaissance Art,Rococo,Bernardo Bellotto,"the ruins of the old kreuzkirche, dresden",1765,yes,body,1.5,0.0,0.0,0.33299999999999996,0.0,0.083,0.0,0.16699999999999998,0.083,0.083,0.25,0.0,0.0,0.0,0.083,0.33299999999999996,0.0,0.0,0.16699999999999998,0.33299999999999996,0.0,no
533,Post Renaissance Art,Romanticism,George Stubbs,cheetah with two indian servants and a deer,1765,yes,face,1.6,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.2,0.2,0.3,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,no
534,Post Renaissance Art,Rococo,Richard Wilson,lake avernus i,1765,yes,face,1.9,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.7,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,no
535,Post Renaissance Art,Rococo,Richard Wilson,italian landscape (morning),1765,yes,face,2.0,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.25,0.583,0.25,0.083,0.25,0.0,0.083,0.0,0.0,0.0,0.0,0.25,0.0,no
536,Post Renaissance Art,Romanticism,George Stubbs,lion attacking a horse,1765,yes,face,0.64,0.0,0.364,0.182,0.0,0.091,0.182,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.091,0.364,0.0,no
537,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,hesperus as personification of the evening,1765,yes,face,2.18,0.091,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.636,0.273,0.182,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,no
538,Post Renaissance Art,Rococo,Allan Ramsay,portrait of david hume,1766,yes,face,1.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,no
539,Post Renaissance Art,Rococo,William Williams,deborah hall,1766,yes,face,1.8,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,no
540,Post Renaissance Art,Rococo,Joseph-Marie Vien,greek woman at the bath,1767,yes,face,1.82,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.545,0.182,0.545,0.182,0.0,0.091,0.091,0.0,0.0,0.091,0.364,0.0,no
541,Post Renaissance Art,Rococo,Jean-Honore Fragonard,the swing,1767,yes,face,1.9,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.2,0.5,0.0,no
542,Post Renaissance Art,Neoclassicism,James Barry,james barry; dominique lefevre; james paine the younger,1767,yes,face,1.1,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.5,0.0,no
543,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,portrait of anna muravyova,1768,yes,face,1.7,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,no
544,Post Renaissance Art,Rococo,Dmitry Levitzky,"portrait of alexander kokorinov, director and first rector of the academy of arts in st. petersburg.",1769,yes,face,1.9,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,yes
545,Post Renaissance Art,Rococo,Benjamin West,"the indians delivering up the english captives to colonel bouquet near his camp at the folks of muskingum, north america in november 1764",1769,yes,face,1.2,0.1,0.0,0.1,0.1,0.2,0.0,0.3,0.1,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.1,0.0,0.2,0.2,0.0,no
546,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,portrait of alexey bobrinsky as a child,1769,yes,face,1.27,0.0,0.0,0.0,0.182,0.091,0.091,0.091,0.0,0.636,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,no
547,Post Renaissance Art,Rococo,John Russell,micoc and tootac,1769,yes,face,1.77,0.027999999999999997,0.0,0.07,0.0,0.027999999999999997,0.013999999999999999,0.055999999999999994,0.099,0.493,0.366,0.62,0.16899999999999998,0.013999999999999999,0.013999999999999999,0.07,0.027999999999999997,0.085,0.027999999999999997,0.31,0.0,no
548,Post Renaissance Art,Rococo,Joshua Reynolds,colonel acland and lord sydney: the archers,1769,yes,face,1.6,0.1,0.2,0.3,0.1,0.2,0.0,0.1,0.0,0.3,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,no
549,Post Renaissance Art,Rococo,Anne Vallayer-Coster,"attributes of painting, sculpture, and architecture",1769,yes,face,2.18,0.091,0.0,0.182,0.0,0.0,0.0,0.091,0.091,0.364,0.364,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.091,no
550,Post Renaissance Art,Rococo,Joshua Reynolds,sir watkin williams-wynn and his mother,1769,yes,face,1.18,0.0,0.0,0.273,0.0,0.091,0.091,0.0,0.182,0.273,0.182,0.455,0.091,0.0,0.182,0.0,0.0,0.091,0.0,0.545,0.0,no
551,Post Renaissance Art,Rococo,Jean-Honore Fragonard,inspiration,1769,yes,face,1.46,0.066,0.026000000000000002,0.145,0.039,0.026000000000000002,0.026000000000000002,0.053,0.132,0.303,0.263,0.053,0.368,0.039,0.026000000000000002,0.026000000000000002,0.013000000000000001,0.039,0.066,0.539,0.0,no
552,Post Renaissance Art,Rococo,John Russell,"henrietta shelley (1731â1809), countess of onslow",1769,yes,face,1.5,0.1,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.7,0.0,no
553,Post Renaissance Art,Rococo,Paul Revere,landing of troops,1770,yes,none,0.85,0.0,0.0,0.231,0.0,0.154,0.0,0.154,0.154,0.0,0.077,0.0,0.308,0.0,0.0,0.077,0.0,0.077,0.077,0.615,0.0,no
554,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,the complain of the watch,1770,yes,face,1.55,0.0,0.0,0.091,0.0,0.182,0.0,0.091,0.0,0.182,0.364,0.182,0.182,0.0,0.091,0.545,0.0,0.0,0.091,0.091,0.0,no
555,Post Renaissance Art,Rococo,Jean-Honore Fragonard,girl with a dog,1770,yes,face,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.2,0.6,0.3,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.0,no
556,Post Renaissance Art,Rococo,Benjamin West,the death of general wolfe,1770,yes,face,1.6,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,1.0,0.1,0.0,0.0,0.2,0.0,no
557,Post Renaissance Art,Rococo,Fyodor Rokotov,portrait of an unknown man in a cocked hat,1770,yes,face,2.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,no
558,Post Renaissance Art,Rococo,Anne Vallayer-Coster,the attributes of music,1770,yes,none,1.64,0.182,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.636,0.273,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0,no
559,Post Renaissance Art,Rococo,Thomas Gainsborough,the blue boy (portrait of the jonathan buttall),1770,yes,face,1.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,no
560,Post Renaissance Art,Rococo,Paul Revere,"the bloody massacre in king-street, march 5, 1770",1770,yes,face,0.2,0.0,0.4,0.0,0.1,0.2,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.1,0.0,0.0,0.0,0.0,no
561,Post Renaissance Art,Romanticism,Joseph Wright,the alchemist discovering phosphorus or the alchemist in search of the philosophers stone,1771,yes,face,1.9,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.6,0.1,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,no
562,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,portrait of the comtesse du barry,1771,yes,face,1.5,0.1,0.1,0.0,0.3,0.0,0.1,0.0,0.2,0.5,0.2,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.5,0.0,no
563,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,portrait of semen ivanovich mordvinov as chevalier of the order of st. andrew,1771,yes,face,1.0,0.091,0.0,0.091,0.364,0.0,0.0,0.0,0.182,0.091,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.091,0.0,0.727,0.0,yes
564,Post Renaissance Art,Neoclassicism,Mikhail Shibanov,portrait of a. g. spiridov,1772,yes,face,1.73,0.0,0.0,0.091,0.0,0.091,0.091,0.0,0.273,0.091,0.273,0.091,0.364,0.091,0.0,0.091,0.0,0.091,0.091,0.364,0.0,no
565,Post Renaissance Art,Rococo,Fyodor Rokotov,portrait of alexandra struiskaya,1772,yes,face,1.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.0,no
566,Post Renaissance Art,Rococo,Luis Paret y Alcazar,la carta,1772,yes,face,1.91,0.091,0.0,0.364,0.091,0.0,0.0,0.0,0.0,0.727,0.182,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0,no
567,Post Renaissance Art,Romanticism,Francisco Goya,the adoration of the name of the lord,1772,yes,face,1.0,0.0,0.083,0.083,0.0,0.083,0.083,0.25,0.16699999999999998,0.25,0.083,0.33299999999999996,0.083,0.0,0.0,0.083,0.0,0.0,0.0,0.25,0.0,no
568,Post Renaissance Art,Rococo,George Romney,ann verelst (1751â1823),1772,yes,face,1.7,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,no
569,Post Renaissance Art,Rococo,Richard Wilson,dinas bran from llangollen,1772,yes,body,2.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.7,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,no
570,Post Renaissance Art,Rococo,Luis Paret y Alcazar,the shop,1772,yes,face,1.82,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.727,0.0,0.091,0.455,0.0,0.0,0.0,0.0,0.0,0.091,0.273,0.0,no
571,Post Renaissance Art,Rococo,Dmitry Levitzky,portrait of e. n. khruschova and princess e. n. khovanskaya,1773,yes,face,2.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.9,0.1,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,no
572,Post Renaissance Art,Romanticism,Joseph Wright,the earthstopper on the banks of the derwent,1773,yes,face,1.38,0.0,0.036000000000000004,0.321,0.012,0.012,0.012,0.405,0.048,0.131,0.155,0.024,0.131,0.036000000000000004,0.0,0.25,0.0,0.012,0.107,0.083,0.0,no
573,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,the dream of joseph,1773,yes,face,1.71,0.016,0.031,0.156,0.031,0.0,0.016,0.078,0.094,0.406,0.266,0.359,0.23399999999999999,0.047,0.063,0.156,0.031,0.031,0.063,0.23399999999999999,0.0,no
574,Post Renaissance Art,Neoclassicism,Joshua Reynolds,three ladies adorning a term of hymen,1773,yes,face,1.8,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,no
575,Post Renaissance Art,Rococo,Louise Elisabeth Vigee Le Brun,anna ivanovna tolstaya,1774,yes,face,2.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,no
576,Post Renaissance Art,Romanticism,Thomas Jones,the bard,1774,yes,face,1.38,0.0,0.0,0.154,0.0,0.077,0.0,0.231,0.077,0.231,0.077,0.0,0.231,0.0,0.0,0.231,0.077,0.0,0.077,0.154,0.0,no
577,Post Renaissance Art,Rococo,Paul Revere,view of the town of boston,1774,yes,none,1.2,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.6,0.3,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.3,0.3,0.0,no
578,Post Renaissance Art,Neoclassicism,Mikhail Shibanov,peasants&#39; meal,1774,yes,face,0.91,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.182,0.545,0.091,0.091,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0,no
579,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,madame de porcin,1774,yes,face,2.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.5,0.0,0.4,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0,no
580,Post Renaissance Art,Rococo,Johann Anton de Peters,huldigung an gluck,1775,yes,face,2.0,0.3,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.8,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,no
581,Post Renaissance Art,Rococo,Richard Wilson,a view of the tiber with rome in the distance,1775,yes,face,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,no
582,Post Renaissance Art,Rococo,Johann Anton de Peters,the happy mother,1775,yes,face,2.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,1.0,0.4,0.9,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.4,0.0,no
583,Post Renaissance Art,Rococo,Hubert Robert,the old bridge,1775,yes,face,2.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,no
584,Post Renaissance Art,Rococo,Paul Revere,geruba,1775,yes,face,0.6,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,no
585,Post Renaissance Art,Romanticism,David Allan,the uncultivated genius,1775,yes,face,2.4,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.2,0.4,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.6,0.0,no
586,Post Renaissance Art,Romanticism,David Allan,sir william hamilton,1775,yes,face,1.4,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.8,0.0,no
587,Post Renaissance Art,Neoclassicism,Antonio Canova,orpheus,1776,no,face,1.3,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.5,0.0,0.0,0.0,0.3,0.0,no
588,Post Renaissance Art,Neoclassicism,Francisco Bayeu y Subias,the holy family,1776,yes,face,2.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.9,0.5,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,yes
