,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral,withChrist
198,Renaissance Art,High Renaissance,Correggio,"four saints (from left st. peter, st. martha, st. mary magdalene, st. leonard)",1517,yes,face,1.1,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.4,0.1,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,yes
199,Renaissance Art,High Renaissance,Il Sodoma,the marriage of alexander and roxanne,1517,yes,face,2.09,0.091,0.0,0.0,0.091,0.091,0.0,0.0,0.182,0.636,0.273,0.273,0.091,0.091,0.0,0.0,0.0,0.091,0.0,0.273,0.0,no
200,Renaissance Art,Northern Renaissance,Jerg Ratgeb,scenes from the life of prophet elijah,1517,yes,face,0.9,0.0,0.0,0.2,0.0,0.0,0.1,0.3,0.0,0.2,0.4,0.0,0.1,0.1,0.1,0.3,0.1,0.0,0.1,0.6,0.0,no
201,Renaissance Art,Northern Renaissance,Jerg Ratgeb,the carmelites and king st. louis in 1248,1517,yes,face,0.73,0.182,0.0,0.182,0.0,0.0,0.091,0.182,0.091,0.273,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.455,0.0,yes
202,Renaissance Art,High Renaissance,Andrea del Sarto,charity,1518,yes,face,1.61,0.052000000000000005,0.013000000000000001,0.039,0.013000000000000001,0.026000000000000002,0.052000000000000005,0.026000000000000002,0.33799999999999997,0.442,0.39,0.649,0.182,0.013000000000000001,0.039,0.156,0.026000000000000002,0.052000000000000005,0.065,0.377,0.0,no
203,Renaissance Art,Northern Renaissance,Jerg Ratgeb,flagellation of christ,1519,yes,face,1.17,0.0,0.25,0.16699999999999998,0.0,0.0,0.16699999999999998,0.5,0.0,0.0,0.0,0.083,0.0,0.16699999999999998,0.083,0.667,0.5,0.0,0.083,0.083,0.0,yes
204,Renaissance Art,Northern Renaissance,Jerg Ratgeb,the last supper,1519,yes,face,1.7,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.2,0.2,0.4,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.9,0.0,no
205,Renaissance Art,Northern Renaissance,Jerg Ratgeb,resurrection of christ,1519,yes,face,2.4,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.3,0.2,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.8,0.0,yes
206,Renaissance Art,Northern Renaissance,Joachim Patinir,st. jerome in rocky landscape,1520,yes,face,1.64,0.0,0.0,0.0,0.091,0.0,0.091,0.091,0.0,0.364,0.182,0.0,0.091,0.091,0.0,0.273,0.0,0.0,0.0,0.273,0.0,yes
207,Renaissance Art,Northern Renaissance,Joachim Patinir,landscape with st. christopher,1520,yes,face,1.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,yes
208,Renaissance Art,High Renaissance,Andrea Solario,salome with the head of john the baptist,1520,yes,face,1.3,0.0,0.0,0.0,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.2,0.0,0.0,0.1,0.0,no
209,Renaissance Art,Northern Renaissance,Bernhard Strigel,portrait of the cuspinian family,1520,yes,face,1.1,0.2,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.4,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.5,0.0,no
210,Renaissance Art,Northern Renaissance,Joachim Patinir,landscape with the destruction of sodom and gomorrah,1520,yes,none,0.69,0.077,0.231,0.077,0.077,0.308,0.308,0.385,0.154,0.154,0.154,0.077,0.077,0.231,0.077,0.308,0.154,0.077,0.154,0.154,0.0,no
211,Renaissance Art,Northern Renaissance,Bernhard Strigel,portrait of a gentleman,1520,yes,face,1.4,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.1,no
212,Renaissance Art,High Renaissance,Bartolomeo Veneto,flora,1520,yes,face,1.2,0.4,0.0,0.2,0.3,0.0,0.0,0.0,0.1,0.3,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,no
213,Renaissance Art,Northern Renaissance,Jan Provoost,"abraham, sara and an angel",1520,yes,face,1.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,yes
214,Renaissance Art,High Renaissance,Dosso Dossi,aeneas and achates on the libyan coast,1520,yes,face,2.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,no
215,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,the body of the dead christ in the tomb,1521,yes,face,0.6,0.1,0.0,0.1,0.0,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.0,0.2,0.1,0.4,0.2,0.0,0.0,0.3,0.0,yes
216,Renaissance Art,Northern Renaissance,Cristovao de Figueiredo,deposi&#231;&#227;o no t&#250;mulo,1521,yes,face,0.27,0.0,0.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.818,0.091,0.0,0.182,0.182,0.0,no
217,Renaissance Art,High Renaissance,Lorenzo Lotto,madonna with st. roch and st. sebastian,1522,yes,face,1.64,0.071,0.0,0.071,0.0,0.0,0.0,0.071,0.14300000000000002,0.35700000000000004,0.14300000000000002,0.429,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.35700000000000004,0.0,yes
218,Renaissance Art,High Renaissance,Pietro Perugino,madonna delle grazie,1522,yes,face,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.2,0.2,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.5,0.0,yes
219,Renaissance Art,High Renaissance,Dosso Dossi,allegory of music,1522,yes,face,1.13,0.048,0.016,0.177,0.048,0.032,0.048,0.016,0.065,0.597,0.145,0.242,0.161,0.0,0.016,0.048,0.048,0.032,0.113,0.19399999999999998,0.0,no
220,Renaissance Art,Northern Renaissance,Lucas Cranach the Elder,portrait of martin luther as an augustinian monk,1523,yes,face,0.86,0.071,0.071,0.14300000000000002,0.071,0.071,0.071,0.071,0.071,0.28600000000000003,0.28600000000000003,0.214,0.14300000000000002,0.071,0.071,0.14300000000000002,0.071,0.071,0.071,0.5,0.0,no
221,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,portrait of erasmus of rotterdam,1523,yes,face,1.3,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.6,0.0,no
222,Renaissance Art,High Renaissance,Andrea del Sarto,st. john the baptist,1523,yes,face,1.57,0.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.071,0.214,0.14300000000000002,0.35700000000000004,0.0,0.0,0.071,0.0,0.0,0.071,0.643,0.0,yes
223,Renaissance Art,High Renaissance,Dosso Dossi,bacchus,1524,yes,face,1.9,0.0,0.3,0.2,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.3,0.0,no
224,Renaissance Art,High Renaissance,Lorenzo Lotto,"frescoes in the oratory suardi in trescore, scene of the blessing of st. brigid of kildare",1524,yes,face,1.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,yes
225,Renaissance Art,Northern Renaissance,Hans Baldung,adam and eve,1524,yes,face,1.6,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.6,0.0,yes
226,Renaissance Art,High Renaissance,Dosso Dossi,apollo and daphne,1524,yes,face,2.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,no
227,Renaissance Art,Northern Renaissance,Cristovao de Figueiredo,tr&#226;nsito da virgem,1525,yes,face,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.3,0.0,no
228,Renaissance Art,Northern Renaissance,Quentin Matsys,ill-matched lovers,1525,yes,face,0.08,0.083,0.083,0.083,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.25,0.083,0.25,0.25,0.33299999999999996,0.25,0.083,0.083,0.0,0.16699999999999998,0.083,0.0,0.25,0.0,no
229,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,the passion,1525,yes,face,1.5,0.1,0.1,0.0,0.2,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.2,0.0,0.0,0.3,0.0,no
230,Renaissance Art,High Renaissance,Lorenzo Lotto,the angel of the annunciation,1527,yes,face,1.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.4,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,yes
231,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,portrait of sir thomas more,1527,yes,face,0.5,0.0,0.083,0.083,0.33299999999999996,0.0,0.0,0.083,0.083,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.0,no
232,Renaissance Art,Northern Renaissance,Lucas Cranach the Elder,adam and eve,1528,yes,face,1.7,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.6,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,yes
233,Renaissance Art,Northern Renaissance,Lucas Cranach the Elder,stag hunt of elector friedrich iii the wise,1529,yes,face,0.4,0.0,0.1,0.1,0.0,0.1,0.1,0.4,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0,no
234,Renaissance Art,Northern Renaissance,Albrecht Altdorfer,the battle of issus,1529,yes,body,0.2,0.0,0.4,0.0,0.3,0.1,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.3,0.0,no
235,Renaissance Art,Northern Renaissance,Cristovao de Figueiredo,exalta&#231;&#227;o da santa cruz,1530,yes,face,0.75,0.0,0.0,0.125,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.0,0.188,0.0,0.0,0.0,0.063,0.063,0.063,0.625,0.0,no
236,Renaissance Art,High Renaissance,Lorenzo Lotto,triumph of chastity,1530,yes,face,2.0,0.182,0.091,0.182,0.091,0.0,0.0,0.091,0.091,0.182,0.364,0.273,0.182,0.0,0.0,0.091,0.091,0.0,0.091,0.455,0.0,no
237,Renaissance Art,Northern Renaissance,Hans Baldung,portrait of a lady,1530,yes,face,1.9,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,no
238,Renaissance Art,Northern Renaissance,Cristovao de Figueiredo,cristo deposto da cruz,1530,yes,face,0.74,0.013000000000000001,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.078,0.182,0.13,0.039,0.11699999999999999,0.14300000000000002,0.052000000000000005,0.078,0.299,0.818,0.26,0.026000000000000002,0.026000000000000002,0.195,0.0,no
239,Renaissance Art,Northern Renaissance,Cristovao de Figueiredo,mart&#237;rio de santo andr&#233;,1530,yes,face,1.0,0.091,0.091,0.091,0.0,0.0,0.0,0.545,0.0,0.091,0.182,0.0,0.0,0.0,0.091,0.818,0.182,0.0,0.0,0.0,0.0,no
240,Renaissance Art,High Renaissance,Bartolomeo Veneto,portrait of a lady in a green dress,1530,yes,face,1.6,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.3,0.3,0.1,0.2,0.0,0.1,0.2,0.0,0.0,0.1,0.7,0.0,no
241,Renaissance Art,Northern Renaissance,Cristovao de Figueiredo,tr&#237;ptico da paix&#227;o de cristo,1530,yes,face,0.91,0.015,0.06,0.03,0.045,0.03,0.075,0.149,0.11900000000000001,0.10400000000000001,0.209,0.06,0.075,0.045,0.11900000000000001,0.507,0.179,0.015,0.045,0.418,0.0,no
242,Renaissance Art,Northern Renaissance,Lucas Cranach the Elder,"electors of saxony: friedrich the wise, johann the steadfast and johann friedrich the magnanimous",1532,yes,face,0.6,0.1,0.1,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.1,no
243,Renaissance Art,High Renaissance,Lorenzo Lotto,virgin and child with two donors,1533,yes,face,2.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.4,0.3,0.7,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.2,0.0,yes
244,Renaissance Art,High Renaissance,Il Sodoma,piet&#224;,1533,yes,face,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.4,0.0,0.0,0.1,0.0,no
245,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,portrait of thomas cromwell,1533,yes,face,1.0,0.0,0.091,0.091,0.273,0.0,0.0,0.0,0.0,0.182,0.091,0.091,0.273,0.091,0.0,0.0,0.0,0.0,0.0,0.455,0.0,no
246,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,the ambassadors,1533,yes,face,2.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,no
247,Renaissance Art,High Renaissance,Correggio,noli me tangere,1534,yes,face,2.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.4,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.6,0.0,no
248,Renaissance Art,High Renaissance,Lorenzo Lotto,the annunciation,1534,yes,face,1.64,0.091,0.0,0.273,0.0,0.091,0.0,0.182,0.0,0.545,0.273,0.0,0.0,0.091,0.182,0.182,0.091,0.091,0.091,0.182,0.0,yes
249,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,"portrait of a lady, thought to be anne boleyn",1534,yes,face,1.7,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,no
250,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,"portrait of henry viii, king of england",1535,yes,face,1.3,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.8,0.0,no
251,Renaissance Art,Northern Renaissance,Jan van Hemessen,parable of the prodigal son,1536,yes,face,1.83,0.0,0.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.833,0.16699999999999998,0.25,0.083,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,no
252,Renaissance Art,High Renaissance,Ticiano Vecellio,venus of urbino,1538,yes,face,1.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,no
253,Renaissance Art,Northern Renaissance,Hans Baldung,three ages of man and three graces,1539,yes,face,1.0,0.0,0.1,0.2,0.0,0.0,0.2,0.3,0.0,0.1,0.0,0.1,0.2,0.4,0.1,0.2,0.1,0.0,0.2,0.3,0.0,no
254,Renaissance Art,Northern Renaissance,Jan van Hemessen,a merry company,1540,yes,face,0.6,0.1,0.2,0.1,0.0,0.1,0.3,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.1,0.0,no
255,Renaissance Art,Northern Renaissance,Lucas Cranach the Elder,hunt in honour of charles v at the castle of torgau,1544,yes,body,0.9,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.0,no
256,Renaissance Art,Northern Renaissance,Jan van Hemessen,allegorical scene,1550,yes,face,1.59,0.039,0.013000000000000001,0.158,0.013000000000000001,0.013000000000000001,0.026000000000000002,0.066,0.145,0.408,0.25,0.684,0.105,0.026000000000000002,0.11800000000000001,0.19699999999999998,0.026000000000000002,0.079,0.039,0.21100000000000002,0.0,no
257,Renaissance Art,Northern Renaissance,Pieter Aertsen,the egg dance,1552,yes,face,1.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,no
258,Renaissance Art,Northern Renaissance,Jan van Hemessen,christ carrying the cross,1553,yes,face,1.3,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.7,0.3,0.0,0.0,0.1,0.0,yes
259,Renaissance Art,Northern Renaissance,Pieter Aertsen,market with christ and the woman taken in adultery,1559,yes,face,0.7,0.1,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.2,0.4,0.2,0.0,0.1,0.0,0.0,yes
260,Renaissance Art,Northern Renaissance,Pieter Aertsen,cook in front of the stove,1559,yes,face,1.36,0.0,0.0,0.091,0.091,0.0,0.0,0.091,0.091,0.091,0.545,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.091,0.455,0.0,no
261,Renaissance Art,Northern Renaissance,Pieter Bruegel the Elder,netherlandish proverbs,1559,yes,face,0.5,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.1,0.3,0.4,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,no
262,Renaissance Art,Northern Renaissance,Pieter Bruegel the Elder,the fight between carnival and lent,1559,yes,face,0.55,0.091,0.091,0.091,0.091,0.182,0.0,0.273,0.091,0.636,0.273,0.091,0.182,0.091,0.091,0.091,0.182,0.091,0.0,0.091,0.0,no
263,Renaissance Art,Northern Renaissance,Pieter Bruegel the Elder,landscape with the fall of icarus,1560,yes,face,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.545,0.636,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.364,0.0,no
264,Renaissance Art,Northern Renaissance,Pieter Bruegel the Elder,the gloomy day (january),1565,yes,body,1.3,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.3,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.1,0.3,0.0,no
265,Renaissance Art,Northern Renaissance,Pieter Bruegel the Elder,hunters in the snow,1565,yes,body,1.1,0.1,0.1,0.4,0.0,0.1,0.1,0.3,0.1,0.3,0.2,0.1,0.3,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,no
266,Renaissance Art,Northern Renaissance,Pieter Aertsen,market woman at a vegetable stand,1567,yes,face,1.5,0.071,0.0,0.071,0.0,0.071,0.071,0.0,0.14300000000000002,0.5710000000000001,0.35700000000000004,0.0,0.14300000000000002,0.071,0.0,0.0,0.0,0.071,0.0,0.0,0.0,no
267,Renaissance Art,Northern Renaissance,Pieter Bruegel the Elder,parable of the blind,1568,yes,face,1.9,0.0,0.1,0.1,0.0,0.1,0.1,0.4,0.0,0.0,0.3,0.0,0.2,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,no
268,Renaissance Art,Northern Renaissance,Pieter Bruegel the Elder,the magpie on the gallows,1568,yes,body,1.42,0.083,0.0,0.41700000000000004,0.0,0.0,0.0,0.33299999999999996,0.083,0.41700000000000004,0.33299999999999996,0.0,0.0,0.083,0.16699999999999998,0.083,0.0,0.0,0.16699999999999998,0.0,0.0,no
269,Renaissance Art,Northern Renaissance,Maarten de Vos,"portrait of gillis hooftman, shipowner, and his wife margaretha van nispen",1570,yes,face,1.58,0.0,0.0,0.16699999999999998,0.16699999999999998,0.083,0.083,0.083,0.083,0.083,0.16699999999999998,0.083,0.16699999999999998,0.083,0.083,0.083,0.083,0.0,0.0,0.5,0.0,no
270,Renaissance Art,Northern Renaissance,Nicholas Hilliard,queen elizabeth i,1572,yes,face,1.2,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,no
271,Renaissance Art,Northern Renaissance,Nicholas Hilliard,elizabeth i - the pelican portrait,1575,yes,face,1.64,0.0,0.0,0.091,0.364,0.0,0.0,0.0,0.091,0.182,0.091,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.455,0.091,no
272,Renaissance Art,Northern Renaissance,Pieter Aertsen,deeds of christian charity,1575,yes,face,0.0,0.1,0.0,0.2,0.2,0.0,0.1,0.0,0.2,0.4,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,yes
273,Renaissance Art,Northern Renaissance,Nicholas Hilliard,"robert dudley, 1st earl of leicester",1576,yes,face,1.18,0.182,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.091,no
274,Renaissance Art,Northern Renaissance,Maarten de Vos,nativity,1577,yes,face,2.0,0.077,0.0,0.077,0.0,0.0,0.0,0.0,0.077,0.385,0.462,0.385,0.385,0.0,0.0,0.077,0.0,0.0,0.0,0.308,0.0,yes
275,Renaissance Art,Northern Renaissance,Maarten de Vos,"portrait of antonius anselmus, his wife and their children",1577,yes,face,1.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.9,0.2,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,no
276,Renaissance Art,Northern Renaissance,Nicholas Hilliard,"francis bacon, viscount st alban",1578,yes,face,0.5,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,no
281,Renaissance Art,Northern Renaissance,Nicholas Hilliard,sir walter ralegh,1585,yes,face,1.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,no
282,Renaissance Art,Northern Renaissance,Maarten de Vos,the family of st anne,1585,yes,face,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.727,0.273,1.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,no
284,Renaissance Art,Northern Renaissance,Nicholas Hilliard,sir christopher hatton,1588,yes,face,1.2,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,yes
286,Renaissance Art,Northern Renaissance,Maarten de Vos,seven liberal arts,1590,yes,face,1.5,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.7,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,no
288,Renaissance Art,Northern Renaissance,Maarten de Vos,the rape of europa,1590,yes,face,1.36,0.091,0.091,0.273,0.273,0.0,0.091,0.0,0.0,0.182,0.091,0.273,0.0,0.091,0.182,0.273,0.273,0.0,0.182,0.273,0.0,no
304,Renaissance Art,Northern Renaissance,Joachim Wtewael,martyrdom of st. sebastian,1600,yes,face,1.7,0.1,0.1,0.1,0.0,0.1,0.0,0.4,0.1,0.3,0.0,0.3,0.2,0.1,0.0,0.4,0.1,0.0,0.1,0.3,0.0,yes
312,Renaissance Art,Northern Renaissance,Joachim Wtewael,kitchen scene,1605,yes,face,0.8,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.667,0.556,0.111,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
315,Renaissance Art,Northern Renaissance,Jan Provoost,the martyrdom of st. catherine,1607,yes,face,1.6,0.1,0.1,0.0,0.1,0.1,0.1,0.4,0.0,0.1,0.2,0.1,0.0,0.2,0.1,0.6,0.5,0.0,0.0,0.3,0.0,yes
322,Renaissance Art,Northern Renaissance,Joachim Wtewael,perseus rescuing andromeda,1611,yes,face,1.83,0.0,0.16699999999999998,0.25,0.083,0.083,0.0,0.16699999999999998,0.25,0.16699999999999998,0.083,0.41700000000000004,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.667,0.0,no
355,Renaissance Art,Northern Renaissance,Joachim Wtewael,adoration by the shepherds,1625,yes,face,1.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,no
