Artist,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
Fusun Onur,0.7,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0
Gabriele Munter,1.1814285714285713,0.06771428571428571,0.0,0.14514285714285716,0.09357142857142857,0.023999999999999997,0.06642857142857143,0.07314285714285715,0.07100000000000002,0.41014285714285714,0.27371428571428574,0.14557142857142855,0.11557142857142856,0.00842857142857143,0.0,0.02485714285714286,0.0,0.02742857142857143,0.124,0.16871428571428573,0.01842857142857143
Gandy Brodie,-0.3,0.1,0.0,0.3,0.1,0.0,0.1,0.3,0.1,0.2,0.2,0.0,0.0,0.2,0.1,0.5,0.0,0.0,0.4,0.2,0.0
Gebre Kristos Desta,-0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.4,0.1,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.3,0.2,0.0
Gene Davis,0.635,0.02375,0.035250000000000004,0.221,0.036000000000000004,0.027000000000000003,0.04875,0.035250000000000004,0.02125,0.2995,0.138,0.04625,0.21250000000000002,0.012,0.04700000000000001,0.05625000000000001,0.0,0.03175,0.376,0.17825000000000002,0.010249999999999999
Georg Baselitz,0.18285714285714286,0.034999999999999996,0.042857142857142864,0.24214285714285713,0.014285714285714287,0.014285714285714287,0.1337142857142857,0.15057142857142858,0.025285714285714283,0.050571428571428566,0.07014285714285715,0.025285714285714283,0.09342857142857142,0.09342857142857142,0.08242857142857142,0.248,0.050571428571428566,0.0,0.19085714285714286,0.16428571428571428,0.0
Georg Pauli,1.2,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.5,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
George Bouzianis,0.4,0.1,0.0,0.4,0.0,0.2,0.3,0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0
George Henry,2.066,0.02,0.0182,0.15460000000000002,0.05820000000000001,0.0,0.0182,0.02,0.05820000000000001,0.48180000000000006,0.271,0.15819999999999998,0.20739999999999997,0.0,0.0,0.056400000000000006,0.0,0.0,0.09820000000000001,0.38539999999999996,0.0182
George Segal,0.8999999999999999,0.05,0.0,0.35,0.0,0.05,0.05,0.15,0.0,0.05,0.25,0.0,0.1,0.05,0.0,0.1,0.0,0.0,0.3,0.4,0.0
George Tooker,0.9299999999999999,0.08549999999999999,0.0355,0.3215,0.0355,0.08549999999999999,0.12150000000000001,0.193,0.0355,0.0355,0.157,0.0355,0.157,0.20700000000000002,0.107,0.28550000000000003,0.08549999999999999,0.12150000000000001,0.2715,0.2215,0.0
Georges Braque,0.415,0.05,0.0,0.2865,0.0,0.05,0.0455,0.0,0.0455,0.1365,0.0455,0.05,0.091,0.1,0.0,0.2955,0.0,0.0,0.3225,0.091,0.0
Georges Lemmen,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.5,0.1,0.2,0.0,0.0,0.2,0.0,0.3,0.0,0.1,0.0
Georges Papazoff,-0.18,0.0,0.0,0.273,0.091,0.0,0.182,0.182,0.0,0.0,0.091,0.091,0.091,0.091,0.0,0.273,0.0,0.0,0.364,0.091,0.0
Georges Rouault,0.06749999999999999,0.0,0.02075,0.1375,0.0625,0.0,0.13324999999999998,0.36675,0.0,0.075,0.1875,0.0,0.025,0.14575000000000002,0.05,0.25825,0.07075000000000001,0.0,0.17074999999999999,0.09175,0.0
Georgia O&#39;Keeffe,0.7842857142857144,0.028571428571428574,0.013,0.22842857142857143,0.025285714285714283,0.023999999999999997,0.06814285714285714,0.028571428571428574,0.06357142857142857,0.32328571428571434,0.06685714285714286,0.09742857142857143,0.20914285714285716,0.05385714285714286,0.06685714285714286,0.09342857142857143,0.014285714285714287,0.0,0.257,0.10442857142857143,0.0
Gerard Fromanger,0.635,0.069,0.077,0.372,0.0255,0.045,0.077,0.077,0.013000000000000001,0.1755,0.006500000000000001,0.16899999999999998,0.069,0.069,0.0255,0.0575,0.006500000000000001,0.006500000000000001,0.2025,0.1385,0.0255
Gerardo Dottori,0.15,0.05,0.15,0.44999999999999996,0.05,0.15000000000000002,0.1,0.05,0.0,0.05,0.1,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.5,0.1,0.0
Gerhard Richter,-0.33,0.067,0.067,0.267,0.133,0.067,0.33299999999999996,0.267,0.067,0.2,0.2,0.133,0.067,0.133,0.067,0.067,0.133,0.133,0.33299999999999996,0.133,0.0
Gianfranco Baruchello,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.0
Gillian Ayres,0.6666666666666666,0.06666666666666667,0.0,0.3333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.39999999999999997,0.09999999999999999,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.06666666666666667,0.0
Giorgio Cavallon,0.42666666666666675,0.0,0.0,0.4723333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.289,0.03333333333333333,0.0,0.19433333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.5333333333333333,0.061,0.02766666666666667
Giorgio Morandi,0.4633333333333333,0.029666666666666668,0.0,0.12455555555555553,0.0,0.030444444444444448,0.1323333333333333,0.029666666666666668,0.01011111111111111,0.15899999999999997,0.2292222222222222,0.02022222222222222,0.12444444444444443,0.009222222222222222,0.0,0.11266666666666666,0.011111111111111112,0.029444444444444447,0.19366666666666668,0.02022222222222222,0.06277777777777778
Giovanni Boldini,1.8,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.06666666666666667,0.3,0.20000000000000004,0.10000000000000002,0.13333333333333333,0.10000000000000002,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.0,0.36666666666666664,0.0
Giovanni Fattori,1.625,0.025,0.0,0.1625,0.0,0.0,0.0,0.05,0.1125,0.5085000000000001,0.30825,0.06675,0.10425,0.025,0.0,0.13749999999999998,0.0,0.0,0.0665,0.26675000000000004,0.0
Giulio Turcato,-0.10999999999999999,0.03333333333333333,0.05566666666666666,0.18233333333333335,0.061,0.030333333333333334,0.057999999999999996,0.147,0.030333333333333334,0.09433333333333334,0.030333333333333334,0.0,0.09700000000000002,0.03333333333333333,0.06066666666666667,0.057999999999999996,0.0,0.02766666666666667,0.3626666666666667,0.05566666666666666,0.12166666666666666
Giuseppe Pinot-Gallizio,0.25599999999999995,0.0,0.0154,0.3552,0.055400000000000005,0.0536,0.16160000000000002,0.1,0.0,0.15360000000000001,0.0982,0.0,0.0936,0.04,0.02,0.0,0.02,0.0,0.39440000000000003,0.055400000000000005,0.0
Giuseppe Santomaso,0.23000000000000004,0.0,0.182,0.3185,0.0455,0.1365,0.2275,0.40900000000000003,0.0455,0.0,0.0455,0.091,0.0455,0.2275,0.0,0.182,0.0,0.0,0.273,0.091,0.0
Giuseppe de Nittis,1.5,0.02075,0.0,0.164,0.09775,0.07275000000000001,0.04575,0.02075,0.108,0.43400000000000005,0.226,0.133,0.30574999999999997,0.0,0.0,0.11175,0.0,0.0435,0.06625,0.29000000000000004,0.0
Gosta Adrian-Nilsson,0.8150000000000001,0.0268,0.0645,0.30700000000000005,0.0191,0.027700000000000002,0.09269999999999998,0.035,0.0177,0.2243,0.0772,0.0091,0.1618,0.028200000000000003,0.0077,0.0191,0.02,0.027700000000000002,0.3355,0.188,0.0168
Gotthard Graubner,-0.23500000000000001,0.0,0.0,0.23199999999999998,0.0,0.0,0.05,0.0,0.0,0.05,0.14100000000000001,0.0455,0.23650000000000002,0.0,0.0,0.0455,0.091,0.0455,0.23199999999999998,0.0,0.1955
Grace Cossington Smith,1.335,0.05,0.0,0.241,0.0,0.0,0.0455,0.0455,0.14550000000000002,0.3775,0.0955,0.05,0.2865,0.0,0.0,0.1955,0.0,0.0,0.14100000000000001,0.15,0.0455
Greta Freist,1.248,0.0414,0.004200000000000001,0.12460000000000002,0.0252,0.0222,0.055200000000000006,0.0158,0.0844,0.35359999999999997,0.25460000000000005,0.1578,0.21300000000000002,0.019200000000000002,0.0086,0.0446,0.007200000000000001,0.0222,0.10800000000000001,0.18840000000000004,0.004200000000000001
Guido Molinari,1.0,0.0,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.545,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0
Guilherme de Santa-Rita,-0.19333333333333333,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.06366666666666666,0.19999999999999998,0.48166666666666674,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.0,0.3273333333333333,0.13033333333333333,0.25166666666666665,0.19099999999999998,0.03333333333333333,0.2333333333333333,0.03333333333333333,0.03333333333333333
Gunther Gerzso,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.1,0.3,0.2,0.1,0.1,0.1,0.0,0.2,0.2,0.1,0.1,0.1,0.0
Gustave Buchet,0.30000000000000004,0.0,0.03333333333333333,0.2333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.10000000000000002,0.0,0.09999999999999999,0.10000000000000002,0.0,0.13333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.3666666666666667,0.06666666666666667,0.0
Gustave Caillebotte,1.364,0.08,0.0,0.12000000000000002,0.02,0.0,0.0,0.0,0.1182,0.611,0.2764,0.0764,0.13820000000000002,0.04,0.02,0.0364,0.08,0.0,0.08,0.15819999999999998,0.0
Gustave Loiseau,1.9060000000000001,0.076,0.0,0.1336,0.0,0.0,0.0,0.0334,0.059199999999999996,0.5321999999999999,0.23800000000000004,0.09340000000000001,0.15499999999999997,0.0366,0.02,0.08360000000000001,0.0,0.02,0.09259999999999999,0.1806,0.0
Gustave Singier,0.47833333333333333,0.015166666666666667,0.0,0.20916666666666664,0.0,0.015166666666666667,0.09549999999999999,0.09549999999999999,0.015166666666666667,0.2953333333333334,0.12583333333333332,0.016666666666666666,0.09549999999999999,0.04700000000000001,0.015166666666666667,0.06366666666666666,0.0,0.04700000000000001,0.3196666666666666,0.015166666666666667,0.016666666666666666
Gustave de Smet,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Hans Bellmer,-0.446,0.0,0.0382,0.21820000000000003,0.06000000000000001,0.0,0.191,0.391,0.0,0.02,0.04,0.0382,0.04,0.056400000000000006,0.04,0.1328,0.11460000000000001,0.0382,0.3982,0.0182,0.0
Hans Hofmann,0.8233333333333333,0.030333333333333334,0.03333333333333333,0.2213333333333333,0.0,0.06066666666666667,0.09700000000000002,0.09999999999999999,0.06666666666666667,0.294,0.03333333333333333,0.03333333333333333,0.15766666666666665,0.0,0.03333333333333333,0.03333333333333333,0.06066666666666667,0.06366666666666666,0.45166666666666666,0.13033333333333333,0.06366666666666666
Hans Richter,0.33,0.0,0.0,0.33299999999999996,0.0,0.083,0.16699999999999998,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.0,0.33299999999999996,0.0,0.0
Hassel Smith,-0.24999999999999997,0.0,0.0,0.4,0.05,0.05,0.05,0.15000000000000002,0.0,0.1,0.0,0.0,0.1,0.15,0.0,0.15000000000000002,0.0,0.05,0.5,0.0,0.05
Hedda Sterne,0.14999999999999997,0.0,0.040499999999999994,0.19725,0.02275,0.09050000000000001,0.18975000000000003,0.21250000000000002,0.02275,0.0655,0.09325,0.040499999999999994,0.02275,0.099,0.040499999999999994,0.0455,0.042749999999999996,0.0,0.40700000000000003,0.08825,0.0
Heinrich Campendonk,0.165,0.0,0.0455,0.2615,0.0455,0.0,0.0455,0.2235,0.0,0.087,0.129,0.0,0.22,0.087,0.0455,0.091,0.0455,0.0,0.3905,0.17800000000000002,0.0
Helen Frankenthaler,-0.152,0.0182,0.0,0.25460000000000005,0.0,0.04,0.16,0.13820000000000002,0.0382,0.1564,0.1346,0.0182,0.13640000000000002,0.04,0.02,0.04,0.04,0.02,0.4364,0.09820000000000001,0.0
Helene Schjerfbeck,1.1675,0.0635,0.0,0.14950000000000002,0.108,0.025,0.067,0.0645,0.04575,0.29825,0.35,0.0885,0.1315,0.065,0.04575,0.24875,0.025,0.05775,0.065,0.24075000000000002,0.0
Helmut Sturm,0.13333333333333333,0.0,0.13633333333333333,0.2273333333333333,0.043000000000000003,0.10666666666666667,0.19866666666666666,0.16066666666666665,0.0,0.08833333333333333,0.035333333333333335,0.005,0.058,0.055,0.005,0.04,0.005,0.005,0.35566666666666663,0.08133333333333334,0.005
Henri Gervex,1.5,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.833,0.16699999999999998,0.0,0.0,0.083,0.083,0.0,0.083,0.16699999999999998,0.0
Henri Laurens,1.58,0.0,0.0,0.19699999999999998,0.0,0.0,0.030333333333333334,0.0,0.0,0.2273333333333333,0.22433333333333336,0.09700000000000002,0.15766666666666668,0.0,0.0,0.06366666666666666,0.03333333333333333,0.0,0.3666666666666667,0.38166666666666665,0.0
Henri Le Fauconnier,1.0899999999999999,0.016666666666666666,0.06066666666666667,0.21583333333333332,0.015166666666666667,0.045500000000000006,0.07583333333333334,0.11516666666666665,0.04700000000000001,0.369,0.20966666666666667,0.05933333333333333,0.14783333333333332,0.03183333333333333,0.0,0.06366666666666666,0.015166666666666667,0.0,0.217,0.08966666666666667,0.015166666666666667
Henri Matisse,0.849,0.029100000000000004,0.0344,0.22410000000000002,0.03,0.02,0.07980000000000001,0.0845,0.017099999999999997,0.3044,0.12050000000000001,0.0871,0.14140000000000003,0.056400000000000006,0.0635,0.12179999999999999,0.028200000000000003,0.0,0.24580000000000002,0.0991,0.0
Henri Michaux,-0.2,0.1,0.0,0.5,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0
Henri Rousseau,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Henri de Toulouse-Lautrec,1.545,0.03183333333333333,0.018833333333333334,0.09366666666666668,0.11116666666666668,0.016666666666666666,0.007333333333333334,0.06216666666666667,0.03916666666666667,0.5113333333333333,0.17916666666666667,0.3411666666666667,0.13516666666666668,0.033999999999999996,0.0,0.03183333333333333,0.04700000000000001,0.04700000000000001,0.03916666666666667,0.15066666666666664,0.0
Henri-Edmond Cross,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0
Henrique Pousao,0.8,0.0,0.0,0.0955,0.0,0.0,0.0955,0.0955,0.0,0.5680000000000001,0.2865,0.0455,0.091,0.0,0.0,0.1,0.0,0.0,0.0,0.0955,0.0
Henry Herbert La Thangue,1.58,0.0366,0.0334,0.08659999999999998,0.034199999999999994,0.0708,0.014199999999999999,0.0,0.0766,0.3992,0.31660000000000005,0.1,0.0876,0.0742,0.06860000000000001,0.3594,0.0,0.0742,0.0508,0.18860000000000002,0.0
Henry Moore,0.18333333333333335,0.0,0.0,0.2243333333333333,0.0,0.03333333333333333,0.19400000000000003,0.06666666666666667,0.030333333333333334,0.03333333333333333,0.09400000000000001,0.03333333333333333,0.12733333333333333,0.030333333333333334,0.0,0.030333333333333334,0.0,0.03333333333333333,0.38799999999999996,0.09400000000000001,0.0
Henry Villierme,1.225,0.0,0.0455,0.0455,0.0,0.0,0.0,0.0455,0.091,0.6815,0.22749999999999998,0.0,0.182,0.0455,0.0455,0.182,0.0,0.0,0.0455,0.0,0.0
Herve Telemaque,0.45,0.05,0.05,0.25,0.1,0.05,0.35,0.2,0.05,0.25,0.05,0.0,0.1,0.15,0.0,0.05,0.05,0.05,0.3,0.1,0.0
Hilma af Klint,0.39999999999999997,0.0,0.0,0.3303333333333333,0.0,0.0,0.09400000000000001,0.030333333333333334,0.0,0.26666666666666666,0.0,0.03333333333333333,0.09999999999999999,0.0,0.0,0.030333333333333334,0.0,0.0,0.45166666666666666,0.09100000000000001,0.030333333333333334
Honore Daumier,1.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.2,0.5,0.1,0.0,0.0,0.1,0.0
Horia Damian,0.0,0.008333333333333333,0.06833333333333333,0.289,0.025333333333333333,0.051,0.127,0.24566666666666662,0.03,0.09633333333333334,0.012666666666666666,0.004333333333333334,0.063,0.08900000000000001,0.016999999999999998,0.11466666666666665,0.004333333333333334,0.012666666666666666,0.371,0.236,0.0
Howard Mehring,-0.27,0.0,0.0,0.182,0.0,0.091,0.364,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.273,0.0,0.0
Huang Yongyu,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Ibrahim Salahi,0.1,0.0,0.1,0.4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.3,0.2,0.3,0.1,0.0,0.2,0.2,0.0
Ilya Mashkov,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.1,0.3,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.0,0.4,0.0
Imi Knoebel,1.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0
Ioannis Altamouras,1.71,0.006999999999999999,0.014499999999999999,0.187,0.006999999999999999,0.014499999999999999,0.0215,0.0725,0.05,0.394,0.2725,0.006999999999999999,0.158,0.094,0.036000000000000004,0.1885,0.028999999999999998,0.006999999999999999,0.079,0.1725,0.0
Ion Theodorescu-Sion,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0
Iosif Iser,1.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.1,0.1,0.0,0.0,0.1,0.2,0.2,0.0,0.1,0.0
Istvan Nagy,1.4666666666666668,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.3,0.26666666666666666,0.06666666666666667,0.20000000000000004,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.23333333333333336,0.0
Ivan Serpa,-0.17,0.0,0.083,0.25,0.083,0.0,0.16699999999999998,0.33299999999999996,0.0,0.0,0.16699999999999998,0.0,0.083,0.0,0.083,0.0,0.083,0.083,0.25,0.083,0.0
J&#243;zef Mehoffer,1.42,0.0,0.0,0.16699999999999998,0.083,0.0,0.0,0.0,0.16699999999999998,0.33299999999999996,0.0,0.41700000000000004,0.0,0.0,0.083,0.0,0.083,0.0,0.25,0.667,0.0
J&#243;zef Pankiewicz,1.925,0.05,0.0,0.13975,0.0,0.025,0.0,0.0,0.025,0.59775,0.30899999999999994,0.0,0.15675,0.04775,0.0,0.05,0.0,0.0,0.08975,0.21924999999999997,0.0
J. E. H. MacDonald,1.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.7,0.5,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0
Jack Bush,-0.07285714285714286,0.025857142857142856,0.03485714285714286,0.22285714285714286,0.04471428571428572,0.053142857142857144,0.1392857142857143,0.038714285714285715,0.06285714285714286,0.23657142857142857,0.06914285714285714,0.052857142857142866,0.19328571428571428,0.025285714285714283,0.030428571428571433,0.06142857142857143,0.0,0.05642857142857143,0.375,0.025714285714285714,0.030428571428571433
Jack Tworkov,0.05249999999999999,0.0,0.02275,0.17124999999999999,0.0,0.025,0.134,0.18399999999999997,0.0,0.09775,0.17375,0.04775,0.05,0.01925,0.0,0.05,0.0,0.0,0.34299999999999997,0.025,0.0
Jackson Pollock,0.33,0.012,0.107,0.25,0.036000000000000004,0.131,0.131,0.20199999999999999,0.024,0.071,0.048,0.024,0.095,0.083,0.036000000000000004,0.048,0.024,0.048,0.429,0.048,0.0
Jacob Epstein,0.9633333333333334,0.0,0.02766666666666667,0.383,0.03333333333333333,0.03333333333333333,0.06066666666666667,0.057999999999999996,0.09700000000000002,0.19400000000000003,0.12733333333333333,0.19699999999999998,0.03333333333333333,0.02766666666666667,0.030333333333333334,0.09133333333333334,0.0,0.0,0.327,0.18033333333333335,0.0
Jacoba van Heemskerck,0.5742857142857142,0.011,0.014285714285714287,0.23800000000000002,0.014285714285714287,0.05128571428571428,0.10071428571428571,0.1402857142857143,0.011,0.15,0.06885714285714285,0.028571428571428574,0.09785714285714286,0.023999999999999997,0.03828571428571429,0.06685714285714285,0.014285714285714287,0.037142857142857144,0.3221428571428571,0.07871428571428571,0.014285714285714287
Jacques Busse,-1.2,0.0,0.1,0.4,0.0,0.1,0.3,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.3,0.1,0.1
Jacques H&#233;rold,0.48857142857142855,0.020571428571428574,0.030857142857142857,0.18514285714285714,0.012571428571428572,0.037714285714285714,0.11199999999999999,0.141,0.022714285714285715,0.15342857142857141,0.044571428571428574,0.05757142857142857,0.11057142857142857,0.01,0.012571428571428572,0.0672857142857143,0.01057142857142857,0.034999999999999996,0.42742857142857144,0.11042857142857142,0.013
Jacques Villon,0.7150000000000001,0.0415,0.0,0.15,0.0,0.0,0.1335,0.1,0.0415,0.08349999999999999,0.1,0.0,0.1335,0.05,0.0,0.1,0.05,0.0,0.4,0.14150000000000001,0.0
James Campbell Noble,1.0350000000000001,0.0385,0.05,0.15,0.05,0.05,0.0,0.1,0.0,0.281,0.1155,0.0,0.0385,0.21550000000000002,0.05,0.254,0.0385,0.0,0.0885,0.1,0.0
James Ensor,1.064,0.0,0.0708,0.1688,0.07339999999999999,0.072,0.0908,0.2262,0.0642,0.2782,0.13340000000000002,0.052000000000000005,0.06739999999999999,0.0966,0.02,0.06,0.0,0.0166,0.2242,0.1762,0.0
James Tissot,1.895,0.05,0.0,0.05,0.14550000000000002,0.0,0.0,0.0,0.25,0.6225,0.1955,0.1,0.4225,0.0,0.0,0.0,0.0,0.0,0.05,0.5225,0.0
James Weeks,1.0219999999999998,0.087,0.0027999999999999995,0.1594,0.0454,0.0166,0.0548,0.0764,0.0674,0.3972,0.13140000000000002,0.0228,0.2226,0.0228,0.0,0.041,0.0,0.0027999999999999995,0.177,0.3052,0.0
Janos Mattis-Teutsch,0.6266666666666667,0.025666666666666667,0.0,0.24,0.0,0.0,0.15733333333333333,0.04533333333333334,0.01966666666666667,0.13733333333333334,0.1376666666666667,0.03933333333333334,0.17066666666666666,0.06666666666666667,0.059,0.03333333333333333,0.0,0.025666666666666667,0.27166666666666667,0.07866666666666666,0.06666666666666667
Janos Tornyai,1.5899999999999999,0.06366666666666666,0.0,0.09400000000000001,0.06366666666666666,0.0,0.0,0.03333333333333333,0.13333333333333333,0.7423333333333333,0.35766666666666663,0.06366666666666666,0.16066666666666668,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.25766666666666665,0.0
Jaroslav Serpan,0.0,0.0,0.05,0.45,0.05,0.05,0.1,0.35,0.0,0.0,0.0,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.35,0.2,0.0
Jay DeFeo,0.615,0.0,0.0,0.33075,0.02275,0.0435,0.0935,0.22874999999999995,0.0,0.07050000000000001,0.025,0.0,0.0435,0.04575,0.0,0.09775,0.0,0.02275,0.35575,0.1185,0.0
Jean Arp,0.10400000000000001,0.02,0.0382,0.3744,0.0354,0.04,0.11179999999999998,0.0154,0.0,0.06620000000000001,0.0764,0.0308,0.055400000000000005,0.02,0.0,0.06899999999999999,0.046200000000000005,0.0154,0.4798,0.0736,0.0
Jean Cocteau,1.27,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.455,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0
Jean David,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.9,0.2,0.0
Jean Degottex,0.13,0.01125,0.11399999999999999,0.2195,0.026500000000000003,0.043375000000000004,0.15975,0.260125,0.0195,0.027875,0.073125,0.041999999999999996,0.067,0.10074999999999999,0.040625,0.091375,0.014,0.014,0.407125,0.0925,0.008375
Jean Fautrier,0.10333333333333335,0.020666666666666667,0.0835,0.324,0.024833333333333336,0.037333333333333336,0.09666666666666666,0.21550000000000002,0.0,0.035833333333333335,0.050499999999999996,0.004,0.09000000000000001,0.06183333333333333,0.026833333333333334,0.14316666666666666,0.023333333333333334,0.008166666666666668,0.42849999999999994,0.13649999999999998,0.016666666666666666
Jean Helion,0.05,0.0,0.0,0.55,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.6,0.05,0.05
Jean Hugo,0.7133333333333334,0.0,0.0,0.22366666666666668,0.0,0.025666666666666667,0.051333333333333335,0.11033333333333334,0.05333333333333334,0.36600000000000005,0.06666666666666667,0.15333333333333335,0.077,0.059,0.025666666666666667,0.138,0.0,0.0,0.22899999999999998,0.11033333333333334,0.05566666666666666
Jean Le Moal,0.86,0.02,0.0,0.36700000000000005,0.040999999999999995,0.061,0.102,0.0,0.040999999999999995,0.14300000000000002,0.02,0.040999999999999995,0.184,0.02,0.02,0.02,0.0,0.040999999999999995,0.49,0.061,0.0
Jean Messagier,0.1275,0.022875,0.048875,0.237375,0.04675000000000001,0.037500000000000006,0.14062499999999997,0.13125,0.03425,0.14375000000000002,0.07175,0.068125,0.11962499999999998,0.035375000000000004,0.022875,0.085375,0.0,0.010375,0.367625,0.0625,0.02175
Jean Metzinger,0.7,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0
Jean Miotte,-0.205,0.04975,0.05,0.1975,0.0,0.1015,0.10375000000000001,0.12875,0.027,0.0765,0.04175,0.052000000000000005,0.04975,0.08900000000000001,0.0395,0.08499999999999999,0.0125,0.031,0.37950000000000006,0.027,0.02275
Jean Rene Bazaine,-0.055999999999999994,0.0182,0.08,0.2746,0.0,0.056400000000000006,0.2092,0.0782,0.02,0.11099999999999999,0.1146,0.0764,0.1,0.0,0.0,0.04,0.02,0.02,0.37279999999999996,0.0,0.0
Jean-Michel Atlan,-0.284,0.02,0.0746,0.3946,0.02,0.12,0.09820000000000001,0.15819999999999998,0.0182,0.08,0.02,0.02,0.13820000000000002,0.0,0.0,0.0,0.0,0.02,0.44720000000000004,0.12000000000000002,0.0
Jean-Michel Basquiat,-0.04333333333333334,0.016583333333333335,0.10708333333333335,0.16391666666666668,0.051916666666666667,0.08391666666666668,0.16583333333333333,0.3824166666666666,0.01975,0.05308333333333334,0.05808333333333333,0.03783333333333334,0.10583333333333333,0.13341666666666666,0.043416666666666666,0.16025,0.026833333333333334,0.016166666666666666,0.22724999999999998,0.07591666666666667,0.0
