,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
488,Post Renaissance Art,Rococo,Francois Boucher,Portrait of Marie-Louis OâMurphy (Nude on a Sofa),1752,yes,face,0.7,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.5,0.3,0.1,0.3,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0
489,Post Renaissance Art,Neoclassicism,Claude-Joseph Vernet,Nuit - Sc&#232;ne de c&#244;te m&#233;diterran&#233;enne avec des p&#234;cheurs et des bateaux,1753,yes,face,1.86,0.065,0.0,0.273,0.013000000000000001,0.013000000000000001,0.0,0.16899999999999998,0.078,0.41600000000000004,0.247,0.026000000000000002,0.23399999999999999,0.039,0.026000000000000002,0.182,0.026000000000000002,0.0,0.039,0.182,0.0
490,Post Renaissance Art,Rococo,Jean-Baptiste Oudry,The White Duck,1753,yes,face,0.6,0.0,0.1,0.3,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.2,0.2,0.0
491,Post Renaissance Art,Rococo,George Lambert,Pastoral Scene with a Peasant Family,1753,yes,face,2.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.8,0.5,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
492,Post Renaissance Art,Rococo,Jean-Honore Fragonard,Psyche showing her sisters her gifts from Cupid,1753,yes,face,2.03,0.051,0.0,0.08900000000000001,0.08900000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.278,0.6459999999999999,0.08900000000000001,0.46799999999999997,0.278,0.0,0.0,0.0,0.0,0.0,0.076,0.29100000000000004,0.0
493,Post Renaissance Art,Rococo,Johann Georg Pinzel,St. Joachim,1755,no,face,1.8,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0
494,Post Renaissance Art,Rococo,Joseph-Marie Vien,Venus Emerging from the Sea,1755,yes,face,2.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.2,0.3,0.1,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5,0.0
495,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,Broken Eggs,1756,yes,face,1.5,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.6,0.1,0.0,0.1,0.2,0.0
496,Post Renaissance Art,Rococo,Joseph-Marie Vien,Sweet Melancholy,1756,yes,face,2.25,0.083,0.0,0.083,0.0,0.0,0.0,0.083,0.083,0.083,0.41700000000000004,0.16699999999999998,0.16699999999999998,0.083,0.16699999999999998,0.25,0.0,0.083,0.0,0.25,0.0
497,Post Renaissance Art,Rococo,Francois Boucher,Madame de Pompadour,1756,yes,face,1.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.7,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
498,Post Renaissance Art,Rococo,Pietro Longhi,A Fortune Teller at Venice,1756,yes,face,1.1,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0
499,Post Renaissance Art,Rococo,Giovanni Battista Tiepolo,Apollo and Diana,1757,yes,face,1.8,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
500,Post Renaissance Art,Rococo,Antoine Pesne,Frederick II of Prussia,1757,yes,face,1.5,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
501,Post Renaissance Art,Rococo,Giovanni Domenico Tiepolo,Summer Stroll,1757,yes,face,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
502,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,The Guitarist,1757,yes,face,2.4,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
503,Post Renaissance Art,Rococo,Pietro Longhi,The Charlatan,1757,yes,face,1.5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.4,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
504,Post Renaissance Art,Rococo,Giovanni Domenico Tiepolo,"Peasant Family at Table, from the Room of Rustic Scenes, in the Foresteria (Guesthouse)",1757,yes,face,1.67,0.067,0.067,0.067,0.0,0.0,0.0,0.0,0.067,0.6,0.667,0.2,0.067,0.067,0.0,0.067,0.0,0.067,0.133,0.067,0.0
505,Post Renaissance Art,Rococo,Johann Georg Pinzel,Crucifixion,1758,no,face,1.27,0.0,0.091,0.091,0.0,0.0,0.091,0.364,0.182,0.0,0.273,0.091,0.0,0.0,0.182,0.545,0.273,0.0,0.0,0.273,0.0
506,Post Renaissance Art,Rococo,Bernardo Bellotto,The Dominican Church in Vienna,1758,yes,face,2.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
507,Post Renaissance Art,Rococo,Bernardo Bellotto,"The Schloss Hof, Garden Side",1758,yes,body,1.7,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.9,0.2,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.1,0.4,0.0
508,Post Renaissance Art,Rococo,Johann Georg Pinzel,Our Lady,1758,no,face,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.0,0.1,0.2,0.8,0.0,0.1,0.0,0.2,0.0
509,Post Renaissance Art,Rococo,Johann Georg Pinzel,Abrahamâs Sacrifice,1760,no,face,0.73,0.0,0.182,0.182,0.0,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.091,0.0,0.091,0.091,0.0,0.0,0.091,0.545,0.0
510,Post Renaissance Art,Rococo,Fyodor Rokotov,Portrait of Count Alexey Bobrinsky as a Child,1760,yes,face,1.6,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
511,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,Portrait of Paul of Russia dressed as Chevalier of the Order of St. Andrew,1760,yes,face,1.91,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.364,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.818,0.0
512,Post Renaissance Art,Rococo,Hubert Robert,Architectural Fantasy,1760,yes,face,1.9,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.3,0.1,0.0,0.2,0.0,0.0,0.1,0.6,0.0
513,Post Renaissance Art,Rococo,Hubert Robert,A Hermit Praying in the Ruins of a Roman Temple,1760,yes,face,1.7,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.0
514,Post Renaissance Art,Rococo,Bernardo Bellotto,The Marketplace at Pirna,1760,yes,body,1.84,0.045,0.0,0.16399999999999998,0.015,0.015,0.0,0.015,0.075,0.522,0.373,0.06,0.179,0.015,0.0,0.015,0.0,0.015,0.075,0.22399999999999998,0.0
515,Post Renaissance Art,Rococo,Johann Georg Pinzel,Samson tearing the lion&#39;s mouth,1760,no,face,1.64,0.0,0.455,0.0,0.182,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0
516,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,Carlos III,1761,yes,face,1.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.182,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
517,Post Renaissance Art,Rococo,Johann Georg Pinzel,Saint Onuphrius,1761,no,face,0.82,0.026000000000000002,0.066,0.105,0.053,0.092,0.066,0.21100000000000002,0.132,0.053,0.22399999999999998,0.053,0.066,0.039,0.066,0.21100000000000002,0.039,0.013000000000000001,0.105,0.513,0.0
518,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,The Village Bride,1761,yes,face,1.15,0.154,0.077,0.154,0.0,0.0,0.0,0.077,0.0,0.5379999999999999,0.154,0.385,0.385,0.077,0.154,0.077,0.154,0.077,0.077,0.154,0.0
519,Post Renaissance Art,Romanticism,George Stubbs,Horse Attacked by a Lion,1762,yes,face,0.64,0.091,0.455,0.182,0.091,0.0,0.091,0.545,0.0,0.0,0.0,0.0,0.091,0.182,0.0,0.091,0.0,0.0,0.091,0.182,0.0
520,Post Renaissance Art,Rococo,Richard Wilson,Kew Gardens: The Pagoda and Bridge,1762,yes,body,2.08,0.077,0.0,0.077,0.0,0.0,0.0,0.0,0.154,0.615,0.308,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0
521,Post Renaissance Art,Rococo,Joseph-Marie Vien,La Vertueuse Ath&#233;nienne,1762,yes,face,1.45,0.091,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.364,0.455,0.091,0.182,0.0,0.091,0.091,0.0,0.0,0.091,0.364,0.0
522,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,Johann Joachim Winckelmann,1762,yes,face,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.636,0.455,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0
523,Post Renaissance Art,Neoclassicism,Claude-Joseph Vernet,Le port de La Rochelle,1762,yes,none,2.18,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.091,0.455,0.364,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0
524,Post Renaissance Art,Romanticism,George Stubbs,Whistlejacket,1762,yes,face,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0
525,Post Renaissance Art,Rococo,Joseph-Marie Vien,The Seller of Cupids,1763,yes,face,1.0,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.3,0.0
526,Post Renaissance Art,Rococo,Canaletto,Perspective with a Portico,1765,yes,body,1.62,0.077,0.0,0.308,0.0,0.077,0.077,0.0,0.154,0.385,0.231,0.0,0.077,0.0,0.077,0.077,0.0,0.0,0.154,0.154,0.0
527,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,"Mar&#237;a Luisa of Parma, Princess of Asturias",1765,yes,face,1.38,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.154,0.385,0.0,0.231,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.6920000000000001,0.0
528,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,Girl With A Dead Canary,1765,yes,face,1.7,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.7,0.1,0.1,0.0,0.0,0.0
529,Post Renaissance Art,Rococo,Jean-Honore Fragonard,Coresus at Callirhoe,1765,yes,face,1.58,0.083,0.0,0.083,0.083,0.16699999999999998,0.0,0.25,0.16699999999999998,0.25,0.0,0.16699999999999998,0.083,0.083,0.083,0.0,0.083,0.083,0.16699999999999998,0.33299999999999996,0.0
530,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,"Carlos IV, Prince of Asturias",1765,yes,face,1.5,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
531,Post Renaissance Art,Neoclassicism,John Singleton Copley,Boy with Squirrel (Henry Pelham),1765,yes,face,1.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0
532,Post Renaissance Art,Rococo,Bernardo Bellotto,"The Ruins of the old Kreuzkirche, Dresden",1765,yes,body,1.5,0.0,0.0,0.33299999999999996,0.0,0.083,0.0,0.16699999999999998,0.083,0.083,0.25,0.0,0.0,0.0,0.083,0.33299999999999996,0.0,0.0,0.16699999999999998,0.33299999999999996,0.0
533,Post Renaissance Art,Romanticism,George Stubbs,Cheetah with two Indian servants and a deer,1765,yes,face,1.6,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.2,0.2,0.3,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0
534,Post Renaissance Art,Rococo,Richard Wilson,Lake Avernus I,1765,yes,face,1.9,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.7,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
535,Post Renaissance Art,Rococo,Richard Wilson,Italian Landscape (Morning),1765,yes,face,2.0,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.25,0.583,0.25,0.083,0.25,0.0,0.083,0.0,0.0,0.0,0.0,0.25,0.0
536,Post Renaissance Art,Romanticism,George Stubbs,Lion Attacking a Horse,1765,yes,face,0.64,0.0,0.364,0.182,0.0,0.091,0.182,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.091,0.364,0.0
537,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,Hesperus as Personification of the Evening,1765,yes,face,2.18,0.091,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.636,0.273,0.182,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0
538,Post Renaissance Art,Rococo,Allan Ramsay,Portrait of David Hume,1766,yes,face,1.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
539,Post Renaissance Art,Rococo,William Williams,Deborah Hall,1766,yes,face,1.8,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
540,Post Renaissance Art,Rococo,Joseph-Marie Vien,Greek Woman at the Bath,1767,yes,face,1.82,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.545,0.182,0.545,0.182,0.0,0.091,0.091,0.0,0.0,0.091,0.364,0.0
541,Post Renaissance Art,Rococo,Jean-Honore Fragonard,The Swing,1767,yes,face,1.9,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.2,0.5,0.0
542,Post Renaissance Art,Neoclassicism,James Barry,James Barry; Dominique Lefevre; James Paine the Younger,1767,yes,face,1.1,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.5,0.0
543,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,Portrait of Anna Muravyova,1768,yes,face,1.7,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
544,Post Renaissance Art,Rococo,Dmitry Levitzky,"Portrait of Alexander Kokorinov, Director and First Rector of the Academy of Arts in St. Petersburg.",1769,yes,face,1.9,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0
545,Post Renaissance Art,Rococo,Benjamin West,"The Indians Delivering up the English Captives to Colonel Bouquet near his camp at the folks of Muskingum, North America in November 1764",1769,yes,face,1.2,0.1,0.0,0.1,0.1,0.2,0.0,0.3,0.1,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.1,0.0,0.2,0.2,0.0
546,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,Portrait of Alexey Bobrinsky as a Child,1769,yes,face,1.27,0.0,0.0,0.0,0.182,0.091,0.091,0.091,0.0,0.636,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0
547,Post Renaissance Art,Rococo,John Russell,Micoc and Tootac,1769,yes,face,1.77,0.027999999999999997,0.0,0.07,0.0,0.027999999999999997,0.013999999999999999,0.055999999999999994,0.099,0.493,0.366,0.62,0.16899999999999998,0.013999999999999999,0.013999999999999999,0.07,0.027999999999999997,0.085,0.027999999999999997,0.31,0.0
548,Post Renaissance Art,Rococo,Joshua Reynolds,Colonel Acland and Lord Sydney: The Archers,1769,yes,face,1.6,0.1,0.2,0.3,0.1,0.2,0.0,0.1,0.0,0.3,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
549,Post Renaissance Art,Rococo,Anne Vallayer-Coster,"Attributes of Painting, Sculpture, and Architecture",1769,yes,face,2.18,0.091,0.0,0.182,0.0,0.0,0.0,0.091,0.091,0.364,0.364,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.091
550,Post Renaissance Art,Rococo,Joshua Reynolds,Sir Watkin Williams-Wynn and his Mother,1769,yes,face,1.18,0.0,0.0,0.273,0.0,0.091,0.091,0.0,0.182,0.273,0.182,0.455,0.091,0.0,0.182,0.0,0.0,0.091,0.0,0.545,0.0
551,Post Renaissance Art,Rococo,Jean-Honore Fragonard,Inspiration,1769,yes,face,1.46,0.066,0.026000000000000002,0.145,0.039,0.026000000000000002,0.026000000000000002,0.053,0.132,0.303,0.263,0.053,0.368,0.039,0.026000000000000002,0.026000000000000002,0.013000000000000001,0.039,0.066,0.539,0.0
552,Post Renaissance Art,Rococo,John Russell,"Henrietta Shelley (1731â1809), Countess of Onslow",1769,yes,face,1.5,0.1,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.7,0.0
553,Post Renaissance Art,Rococo,Paul Revere,Landing of Troops,1770,yes,none,0.85,0.0,0.0,0.231,0.0,0.154,0.0,0.154,0.154,0.0,0.077,0.0,0.308,0.0,0.0,0.077,0.0,0.077,0.077,0.615,0.0
554,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,The Complain of the Watch,1770,yes,face,1.55,0.0,0.0,0.091,0.0,0.182,0.0,0.091,0.0,0.182,0.364,0.182,0.182,0.0,0.091,0.545,0.0,0.0,0.091,0.091,0.0
555,Post Renaissance Art,Rococo,Jean-Honore Fragonard,Girl with a Dog,1770,yes,face,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.2,0.6,0.3,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.0
556,Post Renaissance Art,Rococo,Benjamin West,The Death of General Wolfe,1770,yes,face,1.6,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,1.0,0.1,0.0,0.0,0.2,0.0
557,Post Renaissance Art,Rococo,Fyodor Rokotov,Portrait of an Unknown Man in a Cocked Hat,1770,yes,face,2.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0
558,Post Renaissance Art,Rococo,Anne Vallayer-Coster,The Attributes of Music,1770,yes,none,1.64,0.182,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.636,0.273,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0
559,Post Renaissance Art,Rococo,Thomas Gainsborough,The Blue Boy (Portrait of the Jonathan Buttall),1770,yes,face,1.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
560,Post Renaissance Art,Rococo,Paul Revere,"The Bloody Massacre in King-Street, March 5, 1770",1770,yes,face,0.2,0.0,0.4,0.0,0.1,0.2,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.1,0.0,0.0,0.0,0.0
561,Post Renaissance Art,Romanticism,Joseph Wright,The Alchemist Discovering Phosphorus or The Alchemist in Search of the Philosophers Stone,1771,yes,face,1.9,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.6,0.1,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0
562,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,Portrait of the Comtesse du Barry,1771,yes,face,1.5,0.1,0.1,0.0,0.3,0.0,0.1,0.0,0.2,0.5,0.2,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.5,0.0
563,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,Portrait of Semen Ivanovich Mordvinov as Chevalier of the Order of St. Andrew,1771,yes,face,1.0,0.091,0.0,0.091,0.364,0.0,0.0,0.0,0.182,0.091,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.091,0.0,0.727,0.0
564,Post Renaissance Art,Neoclassicism,Mikhail Shibanov,Portrait of A. G. Spiridov,1772,yes,face,1.73,0.0,0.0,0.091,0.0,0.091,0.091,0.0,0.273,0.091,0.273,0.091,0.364,0.091,0.0,0.091,0.0,0.091,0.091,0.364,0.0
565,Post Renaissance Art,Rococo,Fyodor Rokotov,Portrait of Alexandra Struiskaya,1772,yes,face,1.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.0
566,Post Renaissance Art,Rococo,Luis Paret y Alcazar,La carta,1772,yes,face,1.91,0.091,0.0,0.364,0.091,0.0,0.0,0.0,0.0,0.727,0.182,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0
567,Post Renaissance Art,Romanticism,Francisco Goya,The Adoration of the Name of The Lord,1772,yes,face,1.0,0.0,0.083,0.083,0.0,0.083,0.083,0.25,0.16699999999999998,0.25,0.083,0.33299999999999996,0.083,0.0,0.0,0.083,0.0,0.0,0.0,0.25,0.0
568,Post Renaissance Art,Rococo,George Romney,Ann Verelst (1751â1823),1772,yes,face,1.7,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
569,Post Renaissance Art,Rococo,Richard Wilson,Dinas Bran from Llangollen,1772,yes,body,2.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.7,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0
570,Post Renaissance Art,Rococo,Luis Paret y Alcazar,The Shop,1772,yes,face,1.82,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.727,0.0,0.091,0.455,0.0,0.0,0.0,0.0,0.0,0.091,0.273,0.0
571,Post Renaissance Art,Rococo,Dmitry Levitzky,Portrait of E. N. Khruschova and Princess E. N. Khovanskaya,1773,yes,face,2.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.9,0.1,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
572,Post Renaissance Art,Romanticism,Joseph Wright,The Earthstopper on the Banks of the Derwent,1773,yes,face,1.38,0.0,0.036000000000000004,0.321,0.012,0.012,0.012,0.405,0.048,0.131,0.155,0.024,0.131,0.036000000000000004,0.0,0.25,0.0,0.012,0.107,0.083,0.0
573,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,The Dream of Joseph,1773,yes,face,1.71,0.016,0.031,0.156,0.031,0.0,0.016,0.078,0.094,0.406,0.266,0.359,0.23399999999999999,0.047,0.063,0.156,0.031,0.031,0.063,0.23399999999999999,0.0
574,Post Renaissance Art,Neoclassicism,Joshua Reynolds,Three Ladies Adorning a Term of Hymen,1773,yes,face,1.8,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
575,Post Renaissance Art,Rococo,Louise Elisabeth Vigee Le Brun,Anna Ivanovna Tolstaya,1774,yes,face,2.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
576,Post Renaissance Art,Romanticism,Thomas Jones,The Bard,1774,yes,face,1.38,0.0,0.0,0.154,0.0,0.077,0.0,0.231,0.077,0.231,0.077,0.0,0.231,0.0,0.0,0.231,0.077,0.0,0.077,0.154,0.0
577,Post Renaissance Art,Rococo,Paul Revere,View of the Town of Boston,1774,yes,none,1.2,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.6,0.3,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.3,0.3,0.0
578,Post Renaissance Art,Neoclassicism,Mikhail Shibanov,Peasants&#39; meal,1774,yes,face,0.91,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.182,0.545,0.091,0.091,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0
579,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,Madame de Porcin,1774,yes,face,2.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.5,0.0,0.4,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0
580,Post Renaissance Art,Rococo,Johann Anton de Peters,Huldigung an Gluck,1775,yes,face,2.0,0.3,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.8,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0
581,Post Renaissance Art,Rococo,Richard Wilson,A View of the Tiber with Rome in the Distance,1775,yes,face,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
582,Post Renaissance Art,Rococo,Johann Anton de Peters,The Happy Mother,1775,yes,face,2.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,1.0,0.4,0.9,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.4,0.0
583,Post Renaissance Art,Rococo,Hubert Robert,The Old Bridge,1775,yes,face,2.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
584,Post Renaissance Art,Rococo,Paul Revere,Geruba,1775,yes,face,0.6,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
585,Post Renaissance Art,Romanticism,David Allan,The Uncultivated Genius,1775,yes,face,2.4,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.2,0.4,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.6,0.0
586,Post Renaissance Art,Romanticism,David Allan,Sir William Hamilton,1775,yes,face,1.4,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.8,0.0
587,Post Renaissance Art,Neoclassicism,Antonio Canova,Orpheus,1776,no,face,1.3,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.5,0.0,0.0,0.0,0.3,0.0
