,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
2241,Modern Art,Color Field Painting,Barnett Newman,"Onement, I",1948,yes,none,-0.2,0.0,0.1,0.3,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2242,Modern Art,Art Informel,Giulio Turcato,Comizio,1948,yes,none,0.0,0.0,0.0,0.364,0.0,0.091,0.091,0.091,0.091,0.0,0.091,0.0,0.091,0.0,0.182,0.091,0.0,0.0,0.455,0.0,0.182
2243,Modern Art,Abstract Expressionism,Willem de Kooning,Asheville,1948,yes,none,0.0,0.0,0.154,0.231,0.0,0.0,0.077,0.231,0.0,0.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.0,0.462,0.0,0.077
2244,Modern Art,Pop Art,Eduardo Paolozzi,Dr. Pepper,1948,yes,face,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.4,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2245,Modern Art,Pop Art,Roger Raveel,Zulma,1948,yes,face,-0.2,0.0,0.1,0.3,0.0,0.1,0.1,0.2,0.1,0.0,0.4,0.0,0.1,0.1,0.1,0.3,0.1,0.0,0.1,0.3,0.0
2246,Modern Art,Art Informel,Corneille,The House of Animals,1948,yes,body,0.2,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0
2247,Modern Art,Abstract Art,Hans Richter,Labyrinth,1948,yes,none,0.33,0.0,0.0,0.33299999999999996,0.0,0.083,0.16699999999999998,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.0,0.33299999999999996,0.0,0.0
2248,Modern Art,Art Informel,Leo Leuppi,Muschel-V&#246;gel,1948,yes,none,-0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1
2249,Modern Art,Art Informel,Modest Cuixart,Linneus escriba,1948,yes,none,-0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0
2250,Modern Art,Art Informel,Modest Cuixart,Untitled,1948,yes,none,0.18,0.0,0.0,0.182,0.0,0.0,0.091,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.545,0.091,0.0
2251,Modern Art,Abstract Art,Willi Baumeister,Owambo,1948,yes,none,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.1
2252,Modern Art,Pop Art,Eduardo Paolozzi,Meet the People,1948,yes,face,1.09,0.182,0.0,0.364,0.091,0.0,0.091,0.0,0.0,0.273,0.091,0.091,0.273,0.0,0.0,0.0,0.0,0.091,0.364,0.182,0.0
2253,Modern Art,Abstract Expressionism,Louis Schanker,Carnival,1948,yes,body,0.0,0.1,0.0,0.4,0.1,0.0,0.2,0.0,0.1,0.2,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2254,Modern Art,Art Informel,Corneille,Children in the House,1948,yes,none,0.55,0.0,0.0,0.091,0.0,0.0,0.091,0.091,0.0,0.364,0.091,0.0,0.091,0.091,0.0,0.091,0.0,0.091,0.364,0.0,0.0
2255,Modern Art,Magic Realism,Pierre Roy,"Boris Anrep in his Studio, 65 Boulevard Arago",1949,yes,face,1.7,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
2256,Modern Art,Art Informel,Leo Leuppi,Befl&#252;gelt,1949,yes,none,-0.75,0.0,0.0,0.33299999999999996,0.0,0.0,0.16699999999999998,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41700000000000004,0.083,0.083
2257,Modern Art,Magic Realism,Leonor Fini,The Man With Masks,1949,yes,face,1.09,0.027000000000000003,0.04,0.187,0.293,0.013000000000000001,0.09300000000000001,0.213,0.027000000000000003,0.107,0.027000000000000003,0.053,0.16,0.067,0.04,0.107,0.08,0.04,0.107,0.187,0.0
2258,Modern Art,Abstract Art,Serge Charchoune,"How many Sailors, How many Captains",1949,yes,none,0.91,0.0,0.091,0.455,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.455,0.364,0.0
2259,Modern Art,Abstract Art,Serge Charchoune,Symphonie Fantastique,1949,yes,none,1.0,0.091,0.0,0.455,0.0,0.0,0.0,0.0,0.091,0.273,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.636,0.091,0.0
2260,Modern Art,Abstract Expressionism,Bradley Walker Tomlin,Number 20,1949,yes,none,0.6,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0
2261,Modern Art,Abstract Expressionism,Louis Schanker,Untitled,1949,yes,none,-0.27,0.091,0.0,0.182,0.0,0.0,0.364,0.182,0.0,0.0,0.0,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.273,0.0,0.0
2262,Modern Art,Art Informel,Francois Arnal,La Louisiane,1949,yes,none,-0.4,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0
2263,Modern Art,Abstract Art,Victor Pasmore,"Abstract in White, Grey and Ochre",1949,yes,none,-0.5,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.1
2264,Modern Art,Art Informel,Francis Bott,Composition,1949,yes,none,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0
2265,Modern Art,Abstract Expressionism,Aaron Siskind,"Jerome, Arizona",1949,no,none,0.9,0.0,0.1,0.2,0.1,0.1,0.1,0.2,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0
2266,Modern Art,Abstract Expressionism,Willem de Kooning,Woman,1949,yes,face,-0.2,0.0,0.0,0.2,0.1,0.1,0.2,0.2,0.0,0.2,0.1,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.4,0.2,0.0
2267,Modern Art,Abstract Expressionism,William Congdon,The Black City I (New York),1949,yes,none,-1.1,0.0,0.0,0.2,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.7,0.0,0.0
2268,Modern Art,Abstract Art,Victor Servranckx,Opus 4,1949,yes,none,-0.08,0.0,0.02,0.431,0.0,0.02,0.17600000000000002,0.0,0.02,0.02,0.098,0.0,0.078,0.0,0.0,0.02,0.02,0.0,0.431,0.059000000000000004,0.039
2269,Modern Art,Art Informel,Willi Baumeister,Animated Slope,1949,yes,none,1.36,0.091,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.364,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.455,0.182,0.0
2270,Modern Art,Abstract Expressionism,Lee Krasner,Untitled,1949,yes,none,-0.3,0.0,0.0,0.6,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.0,0.1
2271,Modern Art,Art Informel,Karel Appel,"Hip, Hip, Hoorah!",1949,yes,face,-0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.4,0.0,0.0
2272,Modern Art,Art Informel,Modest Cuixart,Constelaci&#243;n,1949,yes,none,0.08,0.0,0.0,0.25,0.083,0.0,0.25,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.083,0.16699999999999998,0.083,0.0,0.33299999999999996,0.16699999999999998,0.0
2273,Modern Art,Abstract Expressionism,Frank Lobdell,27-Oct-49,1949,yes,none,0.46,0.0,0.0,0.077,0.077,0.0,0.231,0.077,0.077,0.077,0.154,0.0,0.154,0.0,0.0,0.0,0.0,0.077,0.5379999999999999,0.0,0.077
2274,Modern Art,Color Field Painting,Mark Rothko,"No.3/No.13 (Magenta, Black, Green on Orange)",1949,yes,none,-1.0,0.0,0.0,0.273,0.0,0.0,0.182,0.182,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.364,0.0,0.0
2275,Modern Art,Art Informel,Karel Appel,Questioning Children,1949,yes,face,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.3,0.0,0.0
2276,Modern Art,Abstract Expressionism,Bradley Walker Tomlin,Number 20,1949,yes,none,-0.31,0.0,0.0,0.385,0.0,0.077,0.154,0.077,0.077,0.077,0.0,0.0,0.077,0.154,0.0,0.077,0.0,0.0,0.615,0.0,0.0
2277,Modern Art,Abstract Art,Wladyslaw Strzeminski,Powidok sÅoÅca,1949,yes,none,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0
2278,Modern Art,Abstract Art,Wladyslaw Strzeminski,RudowÅosa,1949,yes,none,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2279,Modern Art,Abstract Expressionism,Jack Tworkov,Flowering White,1949,yes,none,-0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.3,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0
2280,Modern Art,Color Field Painting,John Ferren,Three Rocks,1949,yes,none,-0.2,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1
2281,Modern Art,Art Informel,Ernst Wilhelm Nay,Oberon,1949,yes,none,0.8,0.0,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.5,0.2,0.0
2282,Modern Art,Lyrical Abstraction,Christo Coetzee,Spiral Axis,1949,yes,none,0.57,0.0,0.0,0.28600000000000003,0.071,0.0,0.214,0.35700000000000004,0.0,0.214,0.071,0.071,0.0,0.071,0.0,0.0,0.0,0.071,0.35700000000000004,0.0,0.0
2283,Modern Art,Color Field Painting,Mark Rothko,"Violet, Black, Orange, Yellow on White and Red",1949,yes,none,-0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1
2284,Modern Art,Abstract Expressionism,Henri Matisse,The Beasts of the Sea,1950,yes,none,1.1,0.1,0.0,0.4,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0
2285,Modern Art,Abstract Art,Gosta Adrian-Nilsson,Komposition,1950,yes,none,1.0,0.0,0.0,0.364,0.0,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.273,0.091,0.0,0.0,0.0,0.0,0.273,0.091,0.091
2286,Modern Art,Art Informel,Mario Ballocco,L&#39;ammonizione - Sputa sentenze?,1950,yes,none,-0.18,0.015,0.22399999999999998,0.11900000000000001,0.134,0.19399999999999998,0.254,0.373,0.0,0.0,0.03,0.015,0.015,0.134,0.045,0.03,0.06,0.03,0.209,0.015,0.015
2287,Modern Art,Lyrical Abstraction,Jean Messagier,Composition,1950,yes,none,-0.1,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.0
2288,Modern Art,Abstract Expressionism,Louis Schanker,Football #3,1950,yes,none,-0.3,0.0,0.0,0.6,0.1,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0
2289,Modern Art,Abstract Expressionism,Bradley Walker Tomlin,Number 9: In Praise of Gertrude Stein,1950,yes,none,0.55,0.091,0.0,0.364,0.0,0.091,0.091,0.273,0.091,0.182,0.0,0.091,0.273,0.091,0.0,0.0,0.0,0.182,0.364,0.0,0.0
2290,Modern Art,Art Informel,Mario Ballocco,"L&#39;amore, il bacio, l&#39;estasi",1950,yes,none,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1
2291,Modern Art,Color Field Painting,Clyfford Still,1950-K-No. 1,1950,yes,none,0.2,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.1
2292,Modern Art,Abstract Art,Lawren Harris,Nature Rhythms,1950,yes,none,0.9,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0
2293,Modern Art,Color Field Painting,Mark Rothko,"White Center (Yellow, Pink and Lavender on Rose)",1950,yes,none,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
2294,Modern Art,Abstract Expressionism,William Congdon,"Naples, Church",1950,yes,none,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,0.2,0.1,0.3,0.0,0.1,0.0,0.3,0.0
2295,Modern Art,Abstract Expressionism,Bradley Walker Tomlin,Number 2,1950,yes,none,-0.8,0.0,0.3,0.6,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0
2296,Modern Art,Neo-Expressionism,David Park,Kids on Bikes,1950,yes,face,1.6,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.8,0.3,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.3,0.0
2297,Modern Art,Magic Realism,George Tooker,The Subway,1950,yes,face,0.86,0.071,0.071,0.14300000000000002,0.071,0.071,0.14300000000000002,0.28600000000000003,0.071,0.071,0.214,0.071,0.214,0.214,0.214,0.5710000000000001,0.071,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.0
2298,Modern Art,Art Informel,Willi Baumeister,Black Metamorphosis,1950,yes,none,-0.4,0.0,0.1,0.2,0.0,0.0,0.6,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.3,0.0,0.0,0.3,0.0,0.0
2299,Modern Art,Art Informel,Fritz Winter,Heiter,1950,yes,none,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.4,0.1,0.0
2300,Modern Art,Abstract Art,Lajos Kassak,Garden Motif,1950,yes,none,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
2301,Modern Art,Art Informel,Mario Ballocco,Homines impauriti dal sole nero,1950,yes,none,-0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.0,0.0
2302,Modern Art,Abstract Art,Lawren Harris,LSH 134,1950,yes,none,-0.1,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
2303,Modern Art,Magic Realism,Leonor Fini,Ideal Life,1950,yes,face,2.08,0.0,0.083,0.33299999999999996,0.16699999999999998,0.0,0.0,0.0,0.083,0.25,0.0,0.16699999999999998,0.33299999999999996,0.0,0.0,0.083,0.0,0.083,0.16699999999999998,0.33299999999999996,0.0
2304,Modern Art,Art Informel,Fritz Winter,Untitled,1950,yes,none,0.73,0.0,0.091,0.455,0.0,0.091,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.0,0.182,0.455,0.0,0.0
2305,Modern Art,Abstract Art,Victor Pasmore,"Square Motif, Blue and Gold: The Eclipse",1950,yes,none,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.4,0.0,0.0
2306,Modern Art,Abstract Expressionism,Hedda Sterne,Machine 5,1950,yes,none,0.36,0.0,0.091,0.182,0.0,0.091,0.273,0.091,0.0,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.091,0.0
2308,Modern Art,Abstract Art,Serge Charchoune,La Mer Sauvage,1950,yes,none,0.4,0.1,0.0,0.5,0.1,0.0,0.0,0.0,0.1,0.3,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0
2309,Modern Art,Abstract Expressionism,Kazuo Nakamura,Morning Mist,1951,yes,none,0.21,0.0,0.0,0.214,0.0,0.0,0.14300000000000002,0.0,0.0,0.28600000000000003,0.14300000000000002,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.071,0.28600000000000003,0.0,0.0
2310,Modern Art,Pop Art,Stuart Davis,The Mellow Pad,1951,yes,none,0.7,0.0,0.0,0.4,0.0,0.0,0.3,0.1,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0
2311,Modern Art,Abstract Expressionism,Joan Mitchell,Untitled,1951,yes,none,-0.18,0.0,0.0,0.091,0.0,0.091,0.091,0.091,0.0,0.273,0.0,0.0,0.0,0.0,0.091,0.091,0.091,0.0,0.455,0.0,0.0
2312,Modern Art,Color Field Painting,Clyfford Still,Untitled,1951,yes,none,-1.3,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.2
2313,Modern Art,Art Informel,Corneille,The arrival of the bird,1951,yes,face,0.0,0.077,0.077,0.077,0.0,0.0,0.308,0.154,0.077,0.077,0.0,0.077,0.308,0.0,0.077,0.0,0.0,0.077,0.385,0.154,0.0
2314,Modern Art,Art Informel,Jean Miotte,Texas,1951,yes,none,0.27,0.091,0.0,0.182,0.0,0.091,0.182,0.091,0.091,0.091,0.0,0.091,0.091,0.0,0.091,0.091,0.0,0.091,0.545,0.0,0.0
2315,Modern Art,Abstract Expressionism,Terry Frost,"Green, Black and White Movement",1951,yes,none,0.7,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.0
2316,Modern Art,Neo-Expressionism,David Park,Portrait of Hassel Smith,1951,yes,face,0.18,0.0,0.0,0.091,0.273,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.273,0.091,0.0,0.273,0.182,0.0
2317,Modern Art,Art Informel,Ernst Wilhelm Nay,Rhythmic Composition,1951,yes,none,-0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.1,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.1,0.0
2318,Modern Art,Art Informel,Eugene Brands,Demon,1951,yes,none,-0.25,0.0,0.083,0.16699999999999998,0.0,0.083,0.16699999999999998,0.667,0.0,0.0,0.083,0.0,0.0,0.083,0.16699999999999998,0.083,0.16699999999999998,0.0,0.41700000000000004,0.083,0.0
2319,Modern Art,Lyrical Abstraction,Gustave Singier,Les dunes et le port,1951,yes,none,0.4,0.0,0.0,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1
2320,Modern Art,Art Informel,Corneille,Cat,1951,yes,face,0.17,0.0,0.083,0.33299999999999996,0.083,0.0,0.25,0.25,0.083,0.083,0.0,0.0,0.0,0.083,0.0,0.16699999999999998,0.0,0.083,0.16699999999999998,0.0,0.083
2321,Modern Art,Abstract Expressionism,John Ferren,Desert Landscape,1951,yes,none,1.9,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0
2322,Modern Art,Abstract Expressionism,Richards Ruben,Untitled,1951,yes,none,0.0,0.0,0.0,0.16699999999999998,0.0,0.083,0.0,0.41700000000000004,0.0,0.0,0.083,0.0,0.0,0.16699999999999998,0.083,0.16699999999999998,0.083,0.0,0.16699999999999998,0.0,0.0
2323,Modern Art,Abstract Art,Henry Moore,Reclining Figure,1951,no,none,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
2324,Modern Art,Abstract Art,Princess Fahrelnissa Zeid,My Hell,1951,yes,none,0.36,0.0,0.182,0.182,0.0,0.182,0.182,0.455,0.0,0.273,0.0,0.0,0.0,0.273,0.091,0.182,0.182,0.0,0.364,0.0,0.0
2325,Modern Art,Art Informel,Wols,The Blue Phantom,1951,yes,none,-0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0
2326,Modern Art,Abstract Expressionism,David Smith,Hudson River Landscape,1951,no,none,-0.09,0.0,0.0,0.273,0.0,0.0,0.091,0.182,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.364,0.091,0.0
2327,Modern Art,Art Informel,Zao Wou-Ki,Flora and Fauna,1951,yes,none,0.7,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.3,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.3,0.1,0.0
2328,Modern Art,Abstract Art,Tihamer Gyarmathy,Fruits,1951,yes,none,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1
2329,Modern Art,Abstract Expressionism,Jean-Paul Riopelle,Untitled (Composition),1951,yes,none,-0.45,0.0,0.273,0.364,0.0,0.0,0.364,0.182,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.364,0.091,0.0
2330,Modern Art,Color Field Painting,Mark Rothko,No. 2 (No. 7 and No. 2),1951,yes,none,-0.57,0.013999999999999999,0.0,0.22899999999999998,0.0,0.071,0.22899999999999998,0.043,0.013999999999999999,0.071,0.18600000000000003,0.013999999999999999,0.071,0.043,0.013999999999999999,0.057,0.0,0.0,0.314,0.043,0.071
2331,Modern Art,Abstract Expressionism,Richard Pousette-Dart,Chavade,1951,yes,none,0.4,0.0,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.1,0.1
2332,Modern Art,Color Field Painting,Ad Reinhardt,Abstract Painting: Red,1952,yes,none,0.6,0.0,0.1,0.4,0.0,0.1,0.1,0.2,0.0,0.2,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.3,0.0,0.0
2333,Modern Art,Art Informel,Bice Lazzari,Senza titolo,1952,yes,none,-0.1,0.0,0.0,0.4,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0
2334,Modern Art,Abstract Expressionism,John Ferren,Untitled,1952,yes,none,-0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.2
2335,Modern Art,Color Field Painting,John Ferren,Untitled,1952,yes,none,-0.55,0.0,0.0,0.091,0.0,0.091,0.182,0.091,0.0,0.0,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.636,0.182,0.0
2336,Modern Art,Lyrical Abstraction,Nicolas de Sta&#235;l,Les Musiciens,1952,yes,face,1.09,0.026000000000000002,0.053,0.145,0.013000000000000001,0.013000000000000001,0.026000000000000002,0.013000000000000001,0.026000000000000002,0.5660000000000001,0.105,0.026000000000000002,0.263,0.026000000000000002,0.013000000000000001,0.013000000000000001,0.0,0.0,0.171,0.171,0.013000000000000001
2337,Modern Art,Abstract Art,Princess Fahrelnissa Zeid,Alice in Wonderland,1952,yes,none,-0.38,0.0,0.0,0.231,0.0,0.154,0.308,0.154,0.0,0.077,0.077,0.0,0.0,0.154,0.077,0.0,0.0,0.0,0.462,0.077,0.0
2338,Modern Art,Abstract Expressionism,Henri Matisse,Blue Nude II,1952,yes,face,1.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
2339,Modern Art,Art Informel,Willi Baumeister,Phantom and Yellow Table,1952,yes,none,0.08,0.027000000000000003,0.040999999999999995,0.301,0.055,0.055,0.13699999999999998,0.13699999999999998,0.055,0.08199999999999999,0.068,0.013999999999999999,0.096,0.068,0.040999999999999995,0.055,0.013999999999999999,0.027000000000000003,0.562,0.027000000000000003,0.0
2340,Modern Art,Art Informel,Ernst Wilhelm Nay,Farbspiele,1952,yes,none,1.08,0.0,0.083,0.16699999999999998,0.0,0.083,0.083,0.0,0.0,0.33299999999999996,0.083,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.41700000000000004,0.083,0.0
2341,Modern Art,"Abstract Expressionism,Lyrical Abstraction",Helen Frankenthaler,Mountains and Sea,1952,yes,none,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0
2342,Modern Art,Color Field Painting,Clyfford Still,1952-A,1952,yes,none,-0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.1,0.4,0.1,0.7,0.0,0.0,0.1,0.0,0.0
2343,Modern Art,Art Informel,Alfred Manessier,Untitled,1952,yes,none,0.9,0.0,0.0,0.3,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.2
2344,Modern Art,Pop Art,Stuart Davis,Rapt at Rappaport&#39;s,1952,yes,none,0.09,0.0,0.0,0.545,0.0,0.0,0.0,0.091,0.0,0.091,0.091,0.0,0.091,0.091,0.091,0.182,0.0,0.0,0.455,0.0,0.0
2345,Modern Art,Abstract Expressionism,Henri Matisse,The King&#39;s Sadness,1952,yes,none,1.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.182,0.727,0.0,0.0,0.273,0.091,0.0
2346,Modern Art,Abstract Art,John Marin,Autumn Coloring No. 4,1952,yes,none,0.08,0.0,0.0,0.25,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.083,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.16699999999999998,0.25,0.16699999999999998,0.0
